pokemon_identifier,language_identifier,name
calyrex-shadow-rider,zh-simp,骑黑马的样子
calyrex-shadow-rider,zh-trad,騎黑馬的樣子
kleavor-lord-form,jp-kanji,キングのすがた
kleavor-lord-form,en,Lord Form
kleavor-lord-form,fr,Forme de Roi
kleavor-lord-form,it,Forma Re
kleavor-lord-form,de,Königsform
kleavor-lord-form,es,Forma de Señor
kleavor-lord-form,ko,왕의 모습
kleavor-lord-form,zh-simp,王的样子
kleavor-lord-form,zh-trad,王的樣子
ursaluna-bloodmoon,jp-kana,アカツキ
ursaluna-bloodmoon,jp-kanji,アカツキ
ursaluna-bloodmoon,en,Bloodmoon
ursaluna-bloodmoon,fr,Lune Vermeille
ursaluna-bloodmoon,it,Luna Cremisi
ursaluna-bloodmoon,de,Blutmond
ursaluna-bloodmoon,es,Luna Carmesí
ursaluna-bloodmoon,ko,붉은 달
ursaluna-bloodmoon,zh-simp,赫月
ursaluna-bloodmoon,zh-trad,赫月
basculegion-male,jp-kana,オスのすがた
basculegion-male,jp-kanji,オスのすがた
basculegion-male,en,Male
basculegion-male,fr,Mâle
basculegion-male,it,Maschio
basculegion-male,de,Männlich
basculegion-male,es,Macho
basculegion-male,ko,수컷의 모습
basculegion-male,zh-simp,雄性的样子
basculegion-male,zh-trad,雄性的樣子
basculegion-female,jp-kana,メスのすがた
basculegion-female,jp-kanji,メスのすがた
basculegion-female,en,Female
basculegion-female,fr,Femelle
basculegion-female,it,Femmina
basculegion-female,de,Weiblich
basculegion-female,es,Hembra
basculegion-female,ko,암컷의 모습
basculegion-female,zh-simp,雌性的样子
basculegion-female,zh-trad,雌性的樣子
enamorus-incarnate-forme,jp-kana,けしんフォルム
enamorus-incarnate-forme,jp-kanji,けしんフォルム
enamorus-incarnate-forme,en,Incarnate Forme
enamorus-incarnate-forme,fr,Forme Avatar
enamorus-incarnate-forme,it,Forma Incarnazione
enamorus-incarnate-forme,de,Inkarnationsform
enamorus-incarnate-forme,es,Forma Avatar
enamorus-incarnate-forme,ko,화신폼
enamorus-incarnate-forme,zh-simp,化身形态
enamorus-incarnate-forme,zh-trad,化身形態
enamorus-therian-forme,jp-kana,れいじゅうフォルム
enamorus-therian-forme,jp-kanji,れいじゅうフォルム
enamorus-therian-forme,en,Therian Forme
enamorus-therian-forme,fr,Forme Totémique
enamorus-therian-forme,it,Forma Totem
enamorus-therian-forme,de,Tiergeistform
enamorus-therian-forme,es,Forma Tótem
enamorus-therian-forme,ko,영물폼
enamorus-therian-forme,zh-simp,灵兽形态
enamorus-therian-forme,zh-trad,靈獸形態
oinkologne-male,jp-kana,オスのすがた
oinkologne-male,jp-kanji,オスのすがた
oinkologne-male,en,Male
oinkologne-male,fr,Mâle
oinkologne-male,it,Maschio
oinkologne-male,de,Männlich
oinkologne-male,es,Macho
oinkologne-male,ko,수컷의 모습
oinkologne-male,zh-simp,雄性的样子
oinkologne-male,zh-trad,雄性的樣子
oinkologne-female,jp-kana,メスのすがた
oinkologne-female,jp-kanji,メスのすがた
oinkologne-female,en,Female
oinkologne-female,fr,Femelle
oinkologne-female,it,Femmina
oinkologne-female,de,Weiblich
oinkologne-female,es,Hembra
oinkologne-female,ko,암컷의 모습
oinkologne-female,zh-simp,雌性的样子
oinkologne-female,zh-trad,雌性的樣子
maushold-family-of-three,jp-kana,３びきかぞく
maushold-family-of-three,jp-kanji,３びきかぞく
maushold-family-of-three,en,Family of Three
maushold-family-of-three,fr,Famille de Trois
maushold-family-of-three,it,Trifamiglia
maushold-family-of-three,de,Dreierfamilie
maushold-family-of-three,es,Familia de Tres
maushold-family-of-three,ko,세 식구
maushold-family-of-three,zh-simp,三只家庭
maushold-family-of-three,zh-trad,三隻家庭
maushold-family-of-four,jp-kana,４ひきかぞく
maushold-family-of-four,jp-kanji,４ひきかぞく
maushold-family-of-four,en,Family of Four
maushold-family-of-four,fr,Famille de Quatre
maushold-family-of-four,it,Quadrifamiglia
maushold-family-of-four,de,Viererfamilie
maushold-family-of-four,es,Familia de Cuatro
maushold-family-of-four,ko,네 식구
maushold-family-of-four,zh-simp,四只家庭
maushold-family-of-four,zh-trad,四隻家庭
squawkabilly-green-plumage,jp-kana,グリーンフェザー
squawkabilly-green-plumage,jp-kanji,グリーンフェザー
squawkabilly-green-plumage,en,Green Plumage
squawkabilly-green-plumage,fr,Plumage Vert
squawkabilly-green-plumage,it,Piume Verdi
squawkabilly-green-plumage,de,Grüngefiedert
squawkabilly-green-plumage,es,Plumaje Verde
squawkabilly-green-plumage,ko,그린 페더
squawkabilly-green-plumage,zh-simp,绿羽毛
squawkabilly-green-plumage,zh-trad,綠羽毛
squawkabilly-blue-plumage,jp-kana,ブルーフェザー
squawkabilly-blue-plumage,jp-kanji,ブルーフェザー
squawkabilly-blue-plumage,en,Blue Plumage
squawkabilly-blue-plumage,fr,Plumage Bleu
squawkabilly-blue-plumage,it,Piume Azzurre
squawkabilly-blue-plumage,de,Blaugefiedert
squawkabilly-blue-plumage,es,Plumaje Azul
squawkabilly-blue-plumage,ko,블루 페더
squawkabilly-blue-plumage,zh-simp,蓝羽毛
squawkabilly-blue-plumage,zh-trad,藍羽毛
squawkabilly-yellow-plumage,jp-kana,イエローフェザー
squawkabilly-yellow-plumage,jp-kanji,イエローフェザー
squawkabilly-yellow-plumage,en,Yellow Plumage
squawkabilly-yellow-plumage,fr,Plumage Jaune
squawkabilly-yellow-plumage,it,Piume Gialle
squawkabilly-yellow-plumage,de,Gelbgefiedert
squawkabilly-yellow-plumage,es,Plumaje Amarillo
squawkabilly-yellow-plumage,ko,옐로 페더
squawkabilly-yellow-plumage,zh-simp,黄羽毛
squawkabilly-yellow-plumage,zh-trad,黃羽毛
squawkabilly-white-plumage,jp-kana,ホワイトフェザー
squawkabilly-white-plumage,jp-kanji,ホワイトフェザー
squawkabilly-white-plumage,en,White Plumage
squawkabilly-white-plumage,fr,Plumage Blanc
squawkabilly-white-plumage,it,Piume Bianche
squawkabilly-white-plumage,de,Weißgefiedert
squawkabilly-white-plumage,es,Plumaje Blanco
squawkabilly-white-plumage,ko,화이트 페더
squawkabilly-white-plumage,zh-simp,白羽毛
squawkabilly-white-plumage,zh-trad,白羽毛
palafin-zero-form,jp-kana,ナイーブフォルム
palafin-zero-form,jp-kanji,ナイーブフォルム
palafin-zero-form,en,Zero Form
palafin-zero-form,fr,Forme Ordinaire
palafin-zero-form,it,Forma Ingenua
palafin-zero-form,de,Alltagsform
palafin-zero-form,es,Forma Ingenua
palafin-zero-form,ko,나이브폼
palafin-zero-form,zh-simp,平凡形态
palafin-zero-form,zh-trad,平凡形態
palafin-hero-form,jp-kana,マイティフォルム
palafin-hero-form,jp-kanji,マイティフォルム
palafin-hero-form,en,Hero Form
palafin-hero-form,fr,Forme Super
palafin-hero-form,it,Forma Possente
palafin-hero-form,de,Heldenform
palafin-hero-form,es,Forma Heroica
palafin-hero-form,ko,마이티폼
palafin-hero-form,zh-simp,全能形态
palafin-hero-form,zh-trad,全能形態
tatsugiri-curly-form,jp-kana,そったすがた
tatsugiri-curly-form,jp-kanji,そったすがた
tatsugiri-curly-form,en,Curly Form
tatsugiri-curly-form,fr,Forme Courbée
tatsugiri-curly-form,it,Forma Arcuata
tatsugiri-curly-form,de,Gebogene Form
tatsugiri-curly-form,es,Forma Curvada
tatsugiri-curly-form,ko,젖힌 모습
tatsugiri-curly-form,zh-simp,上弓姿势
tatsugiri-curly-form,zh-trad,上弓姿勢
tatsugiri-droopy-form,jp-kana,たれたすがた
tatsugiri-droopy-form,jp-kanji,たれたすがた
tatsugiri-droopy-form,en,Droopy Form
tatsugiri-droopy-form,fr,Forme Affalée
tatsugiri-droopy-form,it,Forma Adagiata
tatsugiri-droopy-form,de,Hängende Form
tatsugiri-droopy-form,es,Forma Lánguida
tatsugiri-droopy-form,ko,늘어진 모습
tatsugiri-droopy-form,zh-simp,下垂姿势
tatsugiri-droopy-form,zh-trad,下垂姿勢
tatsugiri-stretchy-form,jp-kana,のびたすがた
tatsugiri-stretchy-form,jp-kanji,のびたすがた
tatsugiri-stretchy-form,en,Stretchy Form
tatsugiri-stretchy-form,fr,Forme Raide
tatsugiri-stretchy-form,it,Forma Tesa
tatsugiri-stretchy-form,de,Gestreckte Form
tatsugiri-stretchy-form,es,Forma Recta
tatsugiri-stretchy-form,ko,뻗은 모습
tatsugiri-stretchy-form,zh-simp,平挺姿势
tatsugiri-stretchy-form,zh-trad,平挺姿勢
dudunsparce-two-segment-form,jp-kana,ふたふしフォルム
dudunsparce-two-segment-form,jp-kanji,ふたふしフォルム
dudunsparce-two-segment-form,en,Two-Segment Form
dudunsparce-two-segment-form,fr,Forme Double
dudunsparce-two-segment-form,it,Forma Bimetamero
dudunsparce-two-segment-form,de,Zweisegmentform
dudunsparce-two-segment-form,es,Forma Binodular
dudunsparce-two-segment-form,ko,두 마디폼
dudunsparce-two-segment-form,zh-simp,二节形态
dudunsparce-two-segment-form,zh-trad,二節形態
dudunsparce-three-segment-form,jp-kana,みつふしフォルム
dudunsparce-three-segment-form,jp-kanji,みつふしフォルム
dudunsparce-three-segment-form,en,Three-Segment Form
dudunsparce-three-segment-form,fr,Forme Triple
dudunsparce-three-segment-form,it,Forma Trimetamero
dudunsparce-three-segment-form,de,Dreisegmentform
dudunsparce-three-segment-form,es,Forma Trinodular
dudunsparce-three-segment-form,ko,세 마디폼
dudunsparce-three-segment-form,zh-simp,三节形态
dudunsparce-three-segment-form,zh-trad,三節形態
gimmighoul-chest-form,jp-kana,はこフォルム
gimmighoul-chest-form,jp-kanji,はこフォルム
gimmighoul-chest-form,en,Chest Form
gimmighoul-chest-form,fr,Forme Coffre
gimmighoul-chest-form,it,Forma Scrigno
gimmighoul-chest-form,de,Truhenform
gimmighoul-chest-form,es,Forma Cofre
gimmighoul-chest-form,ko,상자폼
gimmighoul-chest-form,zh-simp,宝箱形态
gimmighoul-chest-form,zh-trad,寶箱形態
gimmighoul-roaming-form,jp-kana,とほフォルム
gimmighoul-roaming-form,jp-kanji,とほフォルム
gimmighoul-roaming-form,en,Roaming Form
gimmighoul-roaming-form,fr,Forme Marche
gimmighoul-roaming-form,it,Forma Ambulante
gimmighoul-roaming-form,de,Wanderform
gimmighoul-roaming-form,es,Forma Andante
gimmighoul-roaming-form,ko,도보폼
gimmighoul-roaming-form,zh-simp,徒步形态
gimmighoul-roaming-form,zh-trad,徒步形態
koraidon-apex-build,jp-kana,かんぜんけいたい
koraidon-apex-build,jp-kanji,かんぜんけいたい
koraidon-apex-build,en,Apex Build
koraidon-apex-build,fr,Forme Finale
koraidon-apex-build,it,Foggia Integrale
koraidon-apex-build,de,Vollkommene Gestalt
koraidon-apex-build,es,Fisonomía Plena
koraidon-apex-build,ko,완전형태
koraidon-apex-build,zh-simp,完全形态
koraidon-apex-build,zh-trad,完全形態
koraidon-limited-build,jp-kana,せいげんけいたい
koraidon-limited-build,jp-kanji,せいげんけいたい
koraidon-limited-build,en,Limited Build
koraidon-limited-build,fr,Forme Limitée
koraidon-limited-build,it,Foggia Parziale
koraidon-limited-build,de,Gehemmte Gestalt
koraidon-limited-build,es,Fisonomía Limitada
koraidon-limited-build,ko,제한형태
koraidon-limited-build,zh-simp,制限形态
koraidon-limited-build,zh-trad,制限形態
koraidon-sprinting-build,jp-kana,しっそうけいたい
koraidon-sprinting-build,jp-kanji,しっそうけいたい
koraidon-sprinting-build,en,Sprinting Build
koraidon-sprinting-build,fr,Forme de Course
koraidon-sprinting-build,it,Foggia Scattante
koraidon-sprinting-build,de,Sprintgestalt
koraidon-sprinting-build,es,Fisonomía Carrera
koraidon-sprinting-build,ko,질주형태
koraidon-sprinting-build,zh-simp,疾驰形态
koraidon-sprinting-build,zh-trad,疾馳形態
koraidon-swimming-build,jp-kana,ゆうえいけいたい
koraidon-swimming-build,jp-kanji,ゆうえいけいたい
koraidon-swimming-build,en,Swimming Build
koraidon-swimming-build,fr,Forme de Nage
koraidon-swimming-build,it,Foggia Nautica
koraidon-swimming-build,de,Schwimmgestalt
koraidon-swimming-build,es,Fisonomía Nado
koraidon-swimming-build,ko,유영형태
koraidon-swimming-build,zh-simp,破浪形态
koraidon-swimming-build,zh-trad,破浪形態
koraidon-gliding-build,jp-kana,かっくうけいたい
koraidon-gliding-build,jp-kanji,かっくうけいたい
koraidon-gliding-build,en,Gliding Build
koraidon-gliding-build,fr,Forme de Vol
koraidon-gliding-build,it,Foggia Librata
koraidon-gliding-build,de,Schwingengestalt
koraidon-gliding-build,es,Fisonomía Planeo
koraidon-gliding-build,ko,활공형태
koraidon-gliding-build,zh-simp,乘风形态
koraidon-gliding-build,zh-trad,乘風形態
miraidon-ultimate-mode,jp-kana,コンプリートモード
miraidon-ultimate-mode,jp-kanji,コンプリートモード
miraidon-ultimate-mode,en,Ultimate Mode
miraidon-ultimate-mode,fr,Mode Ultime
miraidon-ultimate-mode,it,Assetto Completo
miraidon-ultimate-mode,de,Kompletter Modus
miraidon-ultimate-mode,es,Modo Pleno
miraidon-ultimate-mode,ko,컴플리트모드
miraidon-ultimate-mode,zh-simp,完整模式
miraidon-ultimate-mode,zh-trad,完整模式
miraidon-low-power-mode,jp-kana,リミテッドモード
miraidon-low-power-mode,jp-kanji,リミテッドモード
miraidon-low-power-mode,en,Low-Power Mode
miraidon-low-power-mode,fr,Mode Bridé
miraidon-low-power-mode,it,Assetto Limitato
miraidon-low-power-mode,de,Begrenzter Modus
miraidon-low-power-mode,es,Modo Limitado
miraidon-low-power-mode,ko,리미티드모드
miraidon-low-power-mode,zh-simp,受限模式
miraidon-low-power-mode,zh-trad,受限模式
miraidon-drive-mode,jp-kana,ドライブモード
miraidon-drive-mode,jp-kanji,ドライブモード
miraidon-drive-mode,en,Drive Mode
miraidon-drive-mode,fr,Mode Terrestre
miraidon-drive-mode,it,Assetto Sprint
miraidon-drive-mode,de,Fahrmodus
miraidon-drive-mode,es,Modo Conducción
miraidon-drive-mode,ko,드라이브모드
miraidon-drive-mode,zh-simp,行驶模式
miraidon-drive-mode,zh-trad,行駛模式
miraidon-aquatic-mode,jp-kana,フロートモード
miraidon-aquatic-mode,jp-kanji,フロートモード
miraidon-aquatic-mode,en,Aquatic Mode
miraidon-aquatic-mode,fr,Mode Aquatique
miraidon-aquatic-mode,it,Assetto Nuoto
miraidon-aquatic-mode,de,Wassermodus
miraidon-aquatic-mode,es,Modo Flote
miraidon-aquatic-mode,ko,플로트모드
miraidon-aquatic-mode,zh-simp,浮水模式
miraidon-aquatic-mode,zh-trad,浮水模式
miraidon-glide-mode,jp-kana,グライドモード
miraidon-glide-mode,jp-kanji,グライドモード
miraidon-glide-mode,en,Glide Mode
miraidon-glide-mode,fr,Mode Aérien
miraidon-glide-mode,it,Assetto Planata
miraidon-glide-mode,de,Gleitmodus
miraidon-glide-mode,es,Modo Planeo
miraidon-glide-mode,ko,글라이드모드
miraidon-glide-mode,zh-simp,滑翔模式
miraidon-glide-mode,zh-trad,滑翔模式
poltchageist-counterfeit-form,jp-kana,マガイモノのすがた
poltchageist-counterfeit-form,jp-kanji,マガイモノのすがた
poltchageist-counterfeit-form,en,Counterfeit Form
poltchageist-counterfeit-form,fr,Forme Imitation
poltchageist-counterfeit-form,it,Forma Taroccata
poltchageist-counterfeit-form,de,Imitationsform
poltchageist-counterfeit-form,es,Forma Fraudulenta
poltchageist-counterfeit-form,ko,가짜배기의 모습
poltchageist-counterfeit-form,zh-simp,冒牌货的样子
poltchageist-counterfeit-form,zh-trad,冒牌貨的樣子
poltchageist-artisan-form,jp-kana,タカイモノのすがた
poltchageist-artisan-form,jp-kanji,タカイモノのすがた
poltchageist-artisan-form,en,Artisan Form
poltchageist-artisan-form,fr,Forme Onéreuse
poltchageist-artisan-form,it,Forma Pregiata
poltchageist-artisan-form,de,Kostbarkeitsform
poltchageist-artisan-form,es,Forma Opulenta
poltchageist-artisan-form,ko,알짜배기의 모습
poltchageist-artisan-form,zh-simp,高档货的样子
poltchageist-artisan-form,zh-trad,高檔貨的樣子
sinistcha-unremarkable-form,jp-kana,ボンサクのすがた
sinistcha-unremarkable-form,jp-kanji,ボンサクのすがた
sinistcha-unremarkable-form,en,Unremarkable Form
sinistcha-unremarkable-form,fr,Forme Médiocre
sinistcha-unremarkable-form,it,Forma Dozzinale
sinistcha-unremarkable-form,de,Simple Form
sinistcha-unremarkable-form,es,Forma Mediocre
sinistcha-unremarkable-form,ko,범작의 모습
sinistcha-unremarkable-form,zh-simp,凡作的样子
sinistcha-unremarkable-form,zh-trad,凡作的樣子
sinistcha-masterpiece-form,jp-kana,ケッサクのすがた
sinistcha-masterpiece-form,jp-kanji,ケッサクのすがた
sinistcha-masterpiece-form,en,Masterpiece Form
sinistcha-masterpiece-form,fr,Forme Exceptionnelle
sinistcha-masterpiece-form,it,Forma Eccezionale
sinistcha-masterpiece-form,de,Edle Form
sinistcha-masterpiece-form,es,Forma Exquisita
sinistcha-masterpiece-form,ko,걸작의 모습
sinistcha-masterpiece-form,zh-simp,杰作的样子
sinistcha-masterpiece-form,zh-trad,傑作的樣子
ogerpon-teal-mask,jp-kana,みどりのめん
ogerpon-teal-mask,jp-kanji,みどりのめん
ogerpon-teal-mask,en,Teal Mask
ogerpon-teal-mask,fr,Masque Turquoise
ogerpon-teal-mask,it,Maschera Turchese
ogerpon-teal-mask,de,Türkisgrüne Maske
ogerpon-teal-mask,es,Máscara Turquesa
ogerpon-teal-mask,ko,벽록의 가면
ogerpon-teal-mask,zh-simp,碧草面具
ogerpon-teal-mask,zh-trad,碧草面具
ogerpon-wellspring-mask,jp-kana,いどのめん
ogerpon-wellspring-mask,jp-kanji,いどのめん
ogerpon-wellspring-mask,en,Wellspring Mask
ogerpon-wellspring-mask,fr,Masque du Puits
ogerpon-wellspring-mask,it,Maschera Pozzo
ogerpon-wellspring-mask,de,Brunnenmaske
ogerpon-wellspring-mask,es,Máscara Fuente
ogerpon-wellspring-mask,ko,우물의 가면
ogerpon-wellspring-mask,zh-simp,水井面具
ogerpon-wellspring-mask,zh-trad,水井面具
ogerpon-hearthflame-mask,jp-kana,かまどのめん
ogerpon-hearthflame-mask,jp-kanji,かまどのめん
ogerpon-hearthflame-mask,en,Hearthflame Mask
ogerpon-hearthflame-mask,fr,Masque du Fourneau
ogerpon-hearthflame-mask,it,Maschera Focolare
ogerpon-hearthflame-mask,de,Ofenmaske
ogerpon-hearthflame-mask,es,Máscara Horno
ogerpon-hearthflame-mask,ko,화덕의 가면
ogerpon-hearthflame-mask,zh-simp,火灶面具
ogerpon-hearthflame-mask,zh-trad,火灶面具
ogerpon-cornerstone-mask,jp-kana,いしずえのめん
ogerpon-cornerstone-mask,jp-kanji,いしずえのめん
ogerpon-cornerstone-mask,en,Cornerstone Mask
ogerpon-cornerstone-mask,fr,Masque de la Pierre
ogerpon-cornerstone-mask,it,Maschera Fondamenta
ogerpon-cornerstone-mask,de,Fundamentmaske
ogerpon-cornerstone-mask,es,Máscara Cimiento
ogerpon-cornerstone-mask,ko,주춧돌의 가면
ogerpon-cornerstone-mask,zh-simp,础石面具
ogerpon-cornerstone-mask,zh-trad,礎石面具
terapagos-normal-form,jp-kana,ノーマルフォルム
terapagos-normal-form,jp-kanji,ノーマルフォルム
terapagos-normal-form,en,Normal Form
terapagos-normal-form,fr,Forme Normale
terapagos-normal-form,it,Forma Normale
terapagos-normal-form,de,Normalform
terapagos-normal-form,es,Forma Normal
terapagos-normal-form,ko,노말폼
terapagos-normal-form,zh-simp,普通形态
terapagos-normal-form,zh-trad,普通形態
terapagos-terastal-form,jp-kana,テラスタルフォルム
terapagos-terastal-form,jp-kanji,テラスタルフォルム
terapagos-terastal-form,en,Terastal Form
terapagos-terastal-form,fr,Forme Téracristal
terapagos-terastal-form,it,Forma Teracristal
terapagos-terastal-form,de,Terakristall-Form
terapagos-terastal-form,es,Forma Teracristal
terapagos-terastal-form,ko,테라스탈폼
terapagos-terastal-form,zh-simp,太晶形态
terapagos-terastal-form,zh-trad,太晶形態
terapagos-stellar-form,jp-kana,ステラフォルム
terapagos-stellar-form,jp-kanji,ステラフォルム
terapagos-stellar-form,en,Stellar Form
terapagos-stellar-form,fr,Forme Stellaire
terapagos-stellar-form,it,Forma Astrale
terapagos-stellar-form,de,Stellarform
terapagos-stellar-form,es,Forma Astral
terapagos-stellar-form,ko,스텔라폼
terapagos-stellar-form,zh-simp,星晶形态
terapagos-stellar-form,zh-trad,星晶形態
