game_group_identifier,pokemon_identifier,stat_identifier,base_value,ev_yield
usum,pancham,hp,67,0
usum,pancham,attack,82,1
usum,pancham,defense,62,0
usum,pancham,sp-atk,46,0
usum,pancham,sp-def,48,0
usum,pancham,speed,43,0
usum,pangoro,hp,95,0
usum,pangoro,attack,124,2
usum,pangoro,defense,78,0
usum,pangoro,sp-atk,69,0
usum,pangoro,sp-def,71,0
usum,pangoro,speed,58,0
usum,furfrou-natural-form,hp,75,0
usum,furfrou-natural-form,attack,80,0
usum,furfrou-natural-form,defense,60,0
usum,furfrou-natural-form,sp-atk,65,0
usum,furfrou-natural-form,sp-def,90,0
usum,furfrou-natural-form,speed,102,1
usum,furfrou-heart-trim,hp,75,0
usum,furfrou-heart-trim,attack,80,0
usum,furfrou-heart-trim,defense,60,0
usum,furfrou-heart-trim,sp-atk,65,0
usum,furfrou-heart-trim,sp-def,90,0
usum,furfrou-heart-trim,speed,102,1
usum,furfrou-star-trim,hp,75,0
usum,furfrou-star-trim,attack,80,0
usum,furfrou-star-trim,defense,60,0
usum,furfrou-star-trim,sp-atk,65,0
usum,furfrou-star-trim,sp-def,90,0
usum,furfrou-star-trim,speed,102,1
usum,furfrou-diamond-trim,hp,75,0
usum,furfrou-diamond-trim,attack,80,0
usum,furfrou-diamond-trim,defense,60,0
usum,furfrou-diamond-trim,sp-atk,65,0
usum,furfrou-diamond-trim,sp-def,90,0
usum,furfrou-diamond-trim,speed,102,1
usum,furfrou-debutante-trim,hp,75,0
usum,furfrou-debutante-trim,attack,80,0
usum,furfrou-debutante-trim,defense,60,0
usum,furfrou-debutante-trim,sp-atk,65,0
usum,furfrou-debutante-trim,sp-def,90,0
usum,furfrou-debutante-trim,speed,102,1
usum,furfrou-matron-trim,hp,75,0
usum,furfrou-matron-trim,attack,80,0
usum,furfrou-matron-trim,defense,60,0
usum,furfrou-matron-trim,sp-atk,65,0
usum,furfrou-matron-trim,sp-def,90,0
usum,furfrou-matron-trim,speed,102,1
usum,furfrou-dandy-trim,hp,75,0
usum,furfrou-dandy-trim,attack,80,0
usum,furfrou-dandy-trim,defense,60,0
usum,furfrou-dandy-trim,sp-atk,65,0
usum,furfrou-dandy-trim,sp-def,90,0
usum,furfrou-dandy-trim,speed,102,1
usum,furfrou-la-reine-trim,hp,75,0
usum,furfrou-la-reine-trim,attack,80,0
usum,furfrou-la-reine-trim,defense,60,0
usum,furfrou-la-reine-trim,sp-atk,65,0
usum,furfrou-la-reine-trim,sp-def,90,0
usum,furfrou-la-reine-trim,speed,102,1
usum,furfrou-kabuki-trim,hp,75,0
usum,furfrou-kabuki-trim,attack,80,0
usum,furfrou-kabuki-trim,defense,60,0
usum,furfrou-kabuki-trim,sp-atk,65,0
usum,furfrou-kabuki-trim,sp-def,90,0
usum,furfrou-kabuki-trim,speed,102,1
usum,furfrou-pharaoh-trim,hp,75,0
usum,furfrou-pharaoh-trim,attack,80,0
usum,furfrou-pharaoh-trim,defense,60,0
usum,furfrou-pharaoh-trim,sp-atk,65,0
usum,furfrou-pharaoh-trim,sp-def,90,0
usum,furfrou-pharaoh-trim,speed,102,1
usum,espurr,hp,62,0
usum,espurr,attack,48,0
usum,espurr,defense,54,0
usum,espurr,sp-atk,63,0
usum,espurr,sp-def,60,0
usum,espurr,speed,68,1
usum,meowstic-male,hp,74,0
usum,meowstic-male,attack,48,0
usum,meowstic-male,defense,76,0
usum,meowstic-male,sp-atk,83,0
usum,meowstic-male,sp-def,81,0
usum,meowstic-male,speed,104,2
usum,meowstic-female,hp,74,0
usum,meowstic-female,attack,48,0
usum,meowstic-female,defense,76,0
usum,meowstic-female,sp-atk,83,0
usum,meowstic-female,sp-def,81,0
usum,meowstic-female,speed,104,2
usum,honedge,hp,45,0
usum,honedge,attack,80,0
usum,honedge,defense,100,1
usum,honedge,sp-atk,35,0
usum,honedge,sp-def,37,0
usum,honedge,speed,28,0
usum,doublade,hp,59,0
usum,doublade,attack,110,0
usum,doublade,defense,150,2
usum,doublade,sp-atk,45,0
usum,doublade,sp-def,49,0
usum,doublade,speed,35,0
usum,aegislash-shield-forme,hp,60,0
usum,aegislash-shield-forme,attack,50,0
usum,aegislash-shield-forme,defense,150,2
usum,aegislash-shield-forme,sp-atk,50,0
usum,aegislash-shield-forme,sp-def,150,1
usum,aegislash-shield-forme,speed,60,0
usum,aegislash-blade-forme,hp,60,0
usum,aegislash-blade-forme,attack,150,2
usum,aegislash-blade-forme,defense,50,0
usum,aegislash-blade-forme,sp-atk,150,1
usum,aegislash-blade-forme,sp-def,50,0
usum,aegislash-blade-forme,speed,60,0
usum,spritzee,hp,78,1
usum,spritzee,attack,52,0
usum,spritzee,defense,60,0
usum,spritzee,sp-atk,63,0
usum,spritzee,sp-def,65,0
usum,spritzee,speed,23,0
usum,aromatisse,hp,101,2
usum,aromatisse,attack,72,0
usum,aromatisse,defense,72,0
usum,aromatisse,sp-atk,99,0
usum,aromatisse,sp-def,89,0
usum,aromatisse,speed,29,0
usum,swirlix,hp,62,0
usum,swirlix,attack,48,0
usum,swirlix,defense,66,1
usum,swirlix,sp-atk,59,0
usum,swirlix,sp-def,57,0
usum,swirlix,speed,49,0
usum,slurpuff,hp,82,0
usum,slurpuff,attack,80,0
usum,slurpuff,defense,86,2
usum,slurpuff,sp-atk,85,0
usum,slurpuff,sp-def,75,0
usum,slurpuff,speed,72,0
usum,inkay,hp,53,0
usum,inkay,attack,54,1
usum,inkay,defense,53,0
usum,inkay,sp-atk,37,0
usum,inkay,sp-def,46,0
usum,inkay,speed,45,0
usum,malamar,hp,86,0
usum,malamar,attack,92,2
usum,malamar,defense,88,0
usum,malamar,sp-atk,68,0
usum,malamar,sp-def,75,0
usum,malamar,speed,73,0
usum,binacle,hp,42,0
usum,binacle,attack,52,1
usum,binacle,defense,67,0
usum,binacle,sp-atk,39,0
usum,binacle,sp-def,56,0
usum,binacle,speed,50,0
usum,barbaracle,hp,72,0
usum,barbaracle,attack,105,2
usum,barbaracle,defense,115,0
usum,barbaracle,sp-atk,54,0
usum,barbaracle,sp-def,86,0
usum,barbaracle,speed,68,0
usum,skrelp,hp,50,0
usum,skrelp,attack,60,0
usum,skrelp,defense,60,0
usum,skrelp,sp-atk,60,0
usum,skrelp,sp-def,60,1
usum,skrelp,speed,30,0
usum,dragalge,hp,65,0
usum,dragalge,attack,75,0
usum,dragalge,defense,90,0
usum,dragalge,sp-atk,97,0
usum,dragalge,sp-def,123,2
usum,dragalge,speed,44,0
usum,clauncher,hp,50,0
usum,clauncher,attack,53,0
usum,clauncher,defense,62,0
usum,clauncher,sp-atk,58,1
usum,clauncher,sp-def,63,0
usum,clauncher,speed,44,0
usum,clawitzer,hp,71,0
usum,clawitzer,attack,73,0
usum,clawitzer,defense,88,0
usum,clawitzer,sp-atk,120,2
usum,clawitzer,sp-def,89,0
usum,clawitzer,speed,59,0
usum,helioptile,hp,44,0
usum,helioptile,attack,38,0
usum,helioptile,defense,33,0
usum,helioptile,sp-atk,61,0
usum,helioptile,sp-def,43,0
usum,helioptile,speed,70,1
usum,heliolisk,hp,62,0
usum,heliolisk,attack,55,0
usum,heliolisk,defense,52,0
usum,heliolisk,sp-atk,109,1
usum,heliolisk,sp-def,94,0
usum,heliolisk,speed,109,1
usum,tyrunt,hp,58,0
usum,tyrunt,attack,89,1
usum,tyrunt,defense,77,0
usum,tyrunt,sp-atk,45,0
usum,tyrunt,sp-def,45,0
usum,tyrunt,speed,48,0
usum,tyrantrum,hp,82,0
usum,tyrantrum,attack,121,2
usum,tyrantrum,defense,119,0
usum,tyrantrum,sp-atk,69,0
usum,tyrantrum,sp-def,59,0
usum,tyrantrum,speed,71,0
usum,amaura,hp,77,1
usum,amaura,attack,59,0
usum,amaura,defense,50,0
usum,amaura,sp-atk,67,0
usum,amaura,sp-def,63,0
usum,amaura,speed,46,0
usum,aurorus,hp,123,2
usum,aurorus,attack,77,0
usum,aurorus,defense,72,0
usum,aurorus,sp-atk,99,0
usum,aurorus,sp-def,92,0
usum,aurorus,speed,58,0
usum,sylveon,hp,95,0
usum,sylveon,attack,65,0
usum,sylveon,defense,65,0
usum,sylveon,sp-atk,110,0
usum,sylveon,sp-def,130,2
usum,sylveon,speed,60,0
usum,hawlucha,hp,78,0
usum,hawlucha,attack,92,2
usum,hawlucha,defense,75,0
usum,hawlucha,sp-atk,74,0
usum,hawlucha,sp-def,63,0
usum,hawlucha,speed,118,0
usum,dedenne,hp,67,0
usum,dedenne,attack,58,0
usum,dedenne,defense,57,0
usum,dedenne,sp-atk,81,0
usum,dedenne,sp-def,67,0
usum,dedenne,speed,101,2
usum,carbink,hp,50,0
usum,carbink,attack,50,0
usum,carbink,defense,150,1
usum,carbink,sp-atk,50,0
usum,carbink,sp-def,150,1
usum,carbink,speed,50,0
usum,goomy,hp,45,0
usum,goomy,attack,50,0
usum,goomy,defense,35,0
usum,goomy,sp-atk,55,0
usum,goomy,sp-def,75,1
usum,goomy,speed,40,0
usum,sliggoo,hp,68,0
usum,sliggoo,attack,75,0
usum,sliggoo,defense,53,0
usum,sliggoo,sp-atk,83,0
usum,sliggoo,sp-def,113,2
usum,sliggoo,speed,60,0
usum,goodra,hp,90,0
usum,goodra,attack,100,0
usum,goodra,defense,70,0
usum,goodra,sp-atk,110,0
usum,goodra,sp-def,150,3
usum,goodra,speed,80,0
usum,klefki,hp,57,0
usum,klefki,attack,80,0
usum,klefki,defense,91,1
usum,klefki,sp-atk,80,0
usum,klefki,sp-def,87,0
usum,klefki,speed,75,0
usum,phantump,hp,43,0
usum,phantump,attack,70,1
usum,phantump,defense,48,0
usum,phantump,sp-atk,50,0
usum,phantump,sp-def,60,0
usum,phantump,speed,38,0
usum,trevenant,hp,85,0
usum,trevenant,attack,110,2
usum,trevenant,defense,76,0
usum,trevenant,sp-atk,65,0
usum,trevenant,sp-def,82,0
usum,trevenant,speed,56,0
usum,pumpkaboo-average-size,hp,49,0
usum,pumpkaboo-average-size,attack,66,0
usum,pumpkaboo-average-size,defense,70,1
usum,pumpkaboo-average-size,sp-atk,44,0
usum,pumpkaboo-average-size,sp-def,55,0
usum,pumpkaboo-average-size,speed,51,0
usum,pumpkaboo-small-size,hp,44,0
usum,pumpkaboo-small-size,attack,66,0
usum,pumpkaboo-small-size,defense,70,1
usum,pumpkaboo-small-size,sp-atk,44,0
usum,pumpkaboo-small-size,sp-def,55,0
usum,pumpkaboo-small-size,speed,56,0
usum,pumpkaboo-large-size,hp,54,0
usum,pumpkaboo-large-size,attack,66,0
usum,pumpkaboo-large-size,defense,70,1
usum,pumpkaboo-large-size,sp-atk,44,0
usum,pumpkaboo-large-size,sp-def,55,0
usum,pumpkaboo-large-size,speed,46,0
usum,pumpkaboo-super-size,hp,59,0
usum,pumpkaboo-super-size,attack,66,0
usum,pumpkaboo-super-size,defense,70,1
usum,pumpkaboo-super-size,sp-atk,44,0
usum,pumpkaboo-super-size,sp-def,55,0
usum,pumpkaboo-super-size,speed,41,0
usum,gourgeist-average-size,hp,65,0
usum,gourgeist-average-size,attack,90,0
usum,gourgeist-average-size,defense,122,2
usum,gourgeist-average-size,sp-atk,58,0
usum,gourgeist-average-size,sp-def,75,0
usum,gourgeist-average-size,speed,84,0
usum,gourgeist-small-size,hp,55,0
usum,gourgeist-small-size,attack,85,0
usum,gourgeist-small-size,defense,122,2
usum,gourgeist-small-size,sp-atk,58,0
usum,gourgeist-small-size,sp-def,75,0
usum,gourgeist-small-size,speed,99,0
usum,gourgeist-large-size,hp,75,0
usum,gourgeist-large-size,attack,95,0
usum,gourgeist-large-size,defense,122,2
usum,gourgeist-large-size,sp-atk,58,0
usum,gourgeist-large-size,sp-def,75,0
usum,gourgeist-large-size,speed,69,0
usum,gourgeist-super-size,hp,85,0
usum,gourgeist-super-size,attack,100,0
usum,gourgeist-super-size,defense,122,2
usum,gourgeist-super-size,sp-atk,58,0
usum,gourgeist-super-size,sp-def,75,0
usum,gourgeist-super-size,speed,54,0
usum,bergmite,hp,55,0
usum,bergmite,attack,69,0
usum,bergmite,defense,85,1
usum,bergmite,sp-atk,32,0
usum,bergmite,sp-def,35,0
usum,bergmite,speed,28,0
usum,avalugg,hp,95,0
usum,avalugg,attack,117,0
usum,avalugg,defense,184,2
usum,avalugg,sp-atk,44,0
usum,avalugg,sp-def,46,0
usum,avalugg,speed,28,0
usum,noibat,hp,40,0
usum,noibat,attack,30,0
usum,noibat,defense,35,0
usum,noibat,sp-atk,45,0
usum,noibat,sp-def,40,0
usum,noibat,speed,55,1
usum,noivern,hp,85,0
usum,noivern,attack,70,0
usum,noivern,defense,80,0
usum,noivern,sp-atk,97,0
usum,noivern,sp-def,80,0
usum,noivern,speed,123,2
usum,xerneas-neutral-mode,hp,126,3
usum,xerneas-neutral-mode,attack,131,0
usum,xerneas-neutral-mode,defense,95,0
usum,xerneas-neutral-mode,sp-atk,131,0
usum,xerneas-neutral-mode,sp-def,98,0
usum,xerneas-neutral-mode,speed,99,0
usum,xerneas-active-mode,hp,126,3
usum,xerneas-active-mode,attack,131,0
usum,xerneas-active-mode,defense,95,0
usum,xerneas-active-mode,sp-atk,131,0
usum,xerneas-active-mode,sp-def,98,0
usum,xerneas-active-mode,speed,99,0
usum,yveltal,hp,126,3
usum,yveltal,attack,131,0
usum,yveltal,defense,95,0
usum,yveltal,sp-atk,131,0
usum,yveltal,sp-def,98,0
usum,yveltal,speed,99,0
usum,zygarde-50-forme,hp,108,3
usum,zygarde-50-forme,attack,100,0
usum,zygarde-50-forme,defense,121,0
usum,zygarde-50-forme,sp-atk,81,0
usum,zygarde-50-forme,sp-def,95,0
usum,zygarde-50-forme,speed,95,0
usum,zygarde-10-forme,hp,54,3
usum,zygarde-10-forme,attack,100,0
usum,zygarde-10-forme,defense,71,0
usum,zygarde-10-forme,sp-atk,61,0
usum,zygarde-10-forme,sp-def,85,0
usum,zygarde-10-forme,speed,115,0
usum,zygarde-10-forme-power-construct,hp,54,3
usum,zygarde-10-forme-power-construct,attack,100,0
usum,zygarde-10-forme-power-construct,defense,71,0
usum,zygarde-10-forme-power-construct,sp-atk,61,0
usum,zygarde-10-forme-power-construct,sp-def,85,0
usum,zygarde-10-forme-power-construct,speed,115,0
usum,zygarde-50-forme-power-construct,hp,108,3
usum,zygarde-50-forme-power-construct,attack,100,0
usum,zygarde-50-forme-power-construct,defense,121,0
usum,zygarde-50-forme-power-construct,sp-atk,81,0
usum,zygarde-50-forme-power-construct,sp-def,95,0
usum,zygarde-50-forme-power-construct,speed,95,0
usum,zygarde-complete-forme,hp,216,3
usum,zygarde-complete-forme,attack,100,0
usum,zygarde-complete-forme,defense,121,0
usum,zygarde-complete-forme,sp-atk,91,0
usum,zygarde-complete-forme,sp-def,95,0
usum,zygarde-complete-forme,speed,85,0
usum,diancie,hp,50,0
usum,diancie,attack,100,0
usum,diancie,defense,150,1
usum,diancie,sp-atk,100,0
usum,diancie,sp-def,150,2
usum,diancie,speed,50,0
usum,diancie-mega,hp,50,0
usum,diancie-mega,attack,160,0
usum,diancie-mega,defense,110,1
usum,diancie-mega,sp-atk,160,0
usum,diancie-mega,sp-def,110,2
usum,diancie-mega,speed,110,0
usum,hoopa-confined,hp,80,0
usum,hoopa-confined,attack,110,0
usum,hoopa-confined,defense,60,0
usum,hoopa-confined,sp-atk,150,3
usum,hoopa-confined,sp-def,130,0
usum,hoopa-confined,speed,70,0
usum,hoopa-unbound,hp,80,0
usum,hoopa-unbound,attack,160,0
usum,hoopa-unbound,defense,60,0
usum,hoopa-unbound,sp-atk,170,3
usum,hoopa-unbound,sp-def,130,0
usum,hoopa-unbound,speed,80,0
usum,volcanion,hp,80,0
usum,volcanion,attack,110,0
usum,volcanion,defense,120,0
usum,volcanion,sp-atk,130,3
usum,volcanion,sp-def,90,0
usum,volcanion,speed,70,0
usum,rowlet,hp,68,1
usum,rowlet,attack,55,0
usum,rowlet,defense,55,0
usum,rowlet,sp-atk,50,0
usum,rowlet,sp-def,50,0
usum,rowlet,speed,42,0
usum,dartrix,hp,78,2
usum,dartrix,attack,75,0
usum,dartrix,defense,75,0
usum,dartrix,sp-atk,70,0
usum,dartrix,sp-def,70,0
usum,dartrix,speed,52,0
usum,decidueye,hp,78,0
usum,decidueye,attack,107,3
usum,decidueye,defense,75,0
usum,decidueye,sp-atk,100,0
usum,decidueye,sp-def,100,0
usum,decidueye,speed,70,0
usum,litten,hp,45,0
usum,litten,attack,65,0
usum,litten,defense,40,0
usum,litten,sp-atk,60,0
usum,litten,sp-def,40,0
usum,litten,speed,70,1
usum,torracat,hp,65,0
usum,torracat,attack,85,0
usum,torracat,defense,50,0
usum,torracat,sp-atk,80,0
usum,torracat,sp-def,50,0
usum,torracat,speed,90,2
usum,incineroar,hp,95,0
usum,incineroar,attack,115,3
usum,incineroar,defense,90,0
usum,incineroar,sp-atk,80,0
usum,incineroar,sp-def,90,0
usum,incineroar,speed,60,0
usum,popplio,hp,50,0
usum,popplio,attack,54,0
usum,popplio,defense,54,0
usum,popplio,sp-atk,66,1
usum,popplio,sp-def,56,0
usum,popplio,speed,40,0
usum,brionne,hp,60,0
usum,brionne,attack,69,0
usum,brionne,defense,69,0
usum,brionne,sp-atk,91,2
usum,brionne,sp-def,81,0
usum,brionne,speed,50,0
usum,primarina,hp,80,0
usum,primarina,attack,74,0
usum,primarina,defense,74,0
usum,primarina,sp-atk,126,3
usum,primarina,sp-def,116,0
usum,primarina,speed,60,0
usum,pikipek,hp,35,0
usum,pikipek,attack,75,1
usum,pikipek,defense,30,0
usum,pikipek,sp-atk,30,0
usum,pikipek,sp-def,30,0
usum,pikipek,speed,65,0
usum,trumbeak,hp,55,0
usum,trumbeak,attack,85,2
usum,trumbeak,defense,50,0
usum,trumbeak,sp-atk,40,0
usum,trumbeak,sp-def,50,0
usum,trumbeak,speed,75,0
usum,toucannon,hp,80,0
usum,toucannon,attack,120,3
usum,toucannon,defense,75,0
usum,toucannon,sp-atk,75,0
usum,toucannon,sp-def,75,0
usum,toucannon,speed,60,0
usum,yungoos,hp,48,0
usum,yungoos,attack,70,1
usum,yungoos,defense,30,0
usum,yungoos,sp-atk,30,0
usum,yungoos,sp-def,30,0
usum,yungoos,speed,45,0
usum,gumshoos,hp,88,0
usum,gumshoos,attack,110,2
usum,gumshoos,defense,60,0
usum,gumshoos,sp-atk,55,0
usum,gumshoos,sp-def,60,0
usum,gumshoos,speed,45,0
usum,gumshoos-totem,hp,88,0
usum,gumshoos-totem,attack,110,2
usum,gumshoos-totem,defense,60,0
usum,gumshoos-totem,sp-atk,55,0
usum,gumshoos-totem,sp-def,60,0
usum,gumshoos-totem,speed,45,0
usum,grubbin,hp,47,0
usum,grubbin,attack,62,1
usum,grubbin,defense,45,0
usum,grubbin,sp-atk,55,0
usum,grubbin,sp-def,45,0
usum,grubbin,speed,46,0
usum,charjabug,hp,57,0
usum,charjabug,attack,82,0
usum,charjabug,defense,95,2
usum,charjabug,sp-atk,55,0
usum,charjabug,sp-def,75,0
usum,charjabug,speed,36,0
usum,vikavolt,hp,77,0
usum,vikavolt,attack,70,0
usum,vikavolt,defense,90,0
usum,vikavolt,sp-atk,145,3
usum,vikavolt,sp-def,75,0
usum,vikavolt,speed,43,0
usum,vikavolt-totem,hp,77,0
usum,vikavolt-totem,attack,70,0
usum,vikavolt-totem,defense,90,0
usum,vikavolt-totem,sp-atk,145,3
usum,vikavolt-totem,sp-def,75,0
usum,vikavolt-totem,speed,43,0
usum,crabrawler,hp,47,0
usum,crabrawler,attack,82,1
usum,crabrawler,defense,57,0
usum,crabrawler,sp-atk,42,0
usum,crabrawler,sp-def,47,0
usum,crabrawler,speed,63,0
usum,crabominable,hp,97,0
usum,crabominable,attack,132,2
usum,crabominable,defense,77,0
usum,crabominable,sp-atk,62,0
usum,crabominable,sp-def,67,0
usum,crabominable,speed,43,0
usum,oricorio-baile-style,hp,75,0
usum,oricorio-baile-style,attack,70,0
usum,oricorio-baile-style,defense,70,0
usum,oricorio-baile-style,sp-atk,98,2
usum,oricorio-baile-style,sp-def,70,0
usum,oricorio-baile-style,speed,93,0
usum,oricorio-pom-pom-style,hp,75,0
usum,oricorio-pom-pom-style,attack,70,0
usum,oricorio-pom-pom-style,defense,70,0
usum,oricorio-pom-pom-style,sp-atk,98,2
usum,oricorio-pom-pom-style,sp-def,70,0
usum,oricorio-pom-pom-style,speed,93,0
usum,oricorio-pau-style,hp,75,0
usum,oricorio-pau-style,attack,70,0
usum,oricorio-pau-style,defense,70,0
usum,oricorio-pau-style,sp-atk,98,2
usum,oricorio-pau-style,sp-def,70,0
usum,oricorio-pau-style,speed,93,0
usum,oricorio-sensu-style,hp,75,0
usum,oricorio-sensu-style,attack,70,0
usum,oricorio-sensu-style,defense,70,0
usum,oricorio-sensu-style,sp-atk,98,2
usum,oricorio-sensu-style,sp-def,70,0
usum,oricorio-sensu-style,speed,93,0
usum,cutiefly,hp,40,0
usum,cutiefly,attack,45,0
usum,cutiefly,defense,40,0
usum,cutiefly,sp-atk,55,0
usum,cutiefly,sp-def,40,0
usum,cutiefly,speed,84,1
usum,ribombee,hp,60,0
usum,ribombee,attack,55,0
usum,ribombee,defense,60,0
usum,ribombee,sp-atk,95,0
usum,ribombee,sp-def,70,0
usum,ribombee,speed,124,2
usum,ribombee-totem,hp,60,0
usum,ribombee-totem,attack,55,0
usum,ribombee-totem,defense,60,0
usum,ribombee-totem,sp-atk,95,0
usum,ribombee-totem,sp-def,70,0
usum,ribombee-totem,speed,124,2
usum,rockruff,hp,45,0
usum,rockruff,attack,65,1
usum,rockruff,defense,40,0
usum,rockruff,sp-atk,30,0
usum,rockruff,sp-def,40,0
usum,rockruff,speed,60,0
usum,rockruff-own-tempo,hp,45,0
usum,rockruff-own-tempo,attack,65,1
usum,rockruff-own-tempo,defense,40,0
usum,rockruff-own-tempo,sp-atk,30,0
usum,rockruff-own-tempo,sp-def,40,0
usum,rockruff-own-tempo,speed,60,0
usum,lycanroc-midday-form,hp,75,0
usum,lycanroc-midday-form,attack,115,2
usum,lycanroc-midday-form,defense,65,0
usum,lycanroc-midday-form,sp-atk,55,0
usum,lycanroc-midday-form,sp-def,65,0
usum,lycanroc-midday-form,speed,112,0
usum,lycanroc-midnight-form,hp,85,0
usum,lycanroc-midnight-form,attack,115,2
usum,lycanroc-midnight-form,defense,75,0
usum,lycanroc-midnight-form,sp-atk,55,0
usum,lycanroc-midnight-form,sp-def,75,0
usum,lycanroc-midnight-form,speed,82,0
usum,lycanroc-dusk-form,hp,75,0
usum,lycanroc-dusk-form,attack,117,2
usum,lycanroc-dusk-form,defense,65,0
usum,lycanroc-dusk-form,sp-atk,55,0
usum,lycanroc-dusk-form,sp-def,65,0
usum,lycanroc-dusk-form,speed,110,0
usum,wishiwashi-solo-form,hp,45,1
usum,wishiwashi-solo-form,attack,20,0
usum,wishiwashi-solo-form,defense,20,0
usum,wishiwashi-solo-form,sp-atk,25,0
usum,wishiwashi-solo-form,sp-def,25,0
usum,wishiwashi-solo-form,speed,40,0
usum,wishiwashi-school-form,hp,45,1
usum,wishiwashi-school-form,attack,140,0
usum,wishiwashi-school-form,defense,130,0
usum,wishiwashi-school-form,sp-atk,140,0
usum,wishiwashi-school-form,sp-def,135,0
usum,wishiwashi-school-form,speed,30,0
usum,mareanie,hp,50,0
usum,mareanie,attack,53,0
usum,mareanie,defense,62,1
usum,mareanie,sp-atk,43,0
usum,mareanie,sp-def,52,0
usum,mareanie,speed,45,0
usum,toxapex,hp,50,0
usum,toxapex,attack,63,0
usum,toxapex,defense,152,2
usum,toxapex,sp-atk,53,0
usum,toxapex,sp-def,142,0
usum,toxapex,speed,35,0
usum,mudbray,hp,70,0
usum,mudbray,attack,100,1
usum,mudbray,defense,70,0
usum,mudbray,sp-atk,45,0
usum,mudbray,sp-def,55,0
usum,mudbray,speed,45,0
usum,mudsdale,hp,100,0
usum,mudsdale,attack,125,2
usum,mudsdale,defense,100,0
usum,mudsdale,sp-atk,55,0
usum,mudsdale,sp-def,85,0
usum,mudsdale,speed,35,0
usum,dewpider,hp,38,0
usum,dewpider,attack,40,0
usum,dewpider,defense,52,0
usum,dewpider,sp-atk,40,0
usum,dewpider,sp-def,72,1
usum,dewpider,speed,27,0
usum,araquanid,hp,68,0
usum,araquanid,attack,70,0
usum,araquanid,defense,92,0
usum,araquanid,sp-atk,50,0
usum,araquanid,sp-def,132,2
usum,araquanid,speed,42,0
usum,araquanid-totem,hp,68,0
usum,araquanid-totem,attack,70,0
usum,araquanid-totem,defense,92,0
usum,araquanid-totem,sp-atk,50,0
usum,araquanid-totem,sp-def,132,2
usum,araquanid-totem,speed,42,0
usum,fomantis,hp,40,0
usum,fomantis,attack,55,1
usum,fomantis,defense,35,0
usum,fomantis,sp-atk,50,0
usum,fomantis,sp-def,35,0
usum,fomantis,speed,35,0
usum,lurantis,hp,70,0
usum,lurantis,attack,105,2
usum,lurantis,defense,90,0
usum,lurantis,sp-atk,80,0
usum,lurantis,sp-def,90,0
usum,lurantis,speed,45,0
usum,lurantis-totem,hp,70,0
usum,lurantis-totem,attack,105,2
usum,lurantis-totem,defense,90,0
usum,lurantis-totem,sp-atk,80,0
usum,lurantis-totem,sp-def,90,0
usum,lurantis-totem,speed,45,0
usum,morelull,hp,40,0
usum,morelull,attack,35,0
usum,morelull,defense,55,0
usum,morelull,sp-atk,65,0
usum,morelull,sp-def,75,1
usum,morelull,speed,15,0
usum,shiinotic,hp,60,0
usum,shiinotic,attack,45,0
usum,shiinotic,defense,80,0
usum,shiinotic,sp-atk,90,0
usum,shiinotic,sp-def,100,2
usum,shiinotic,speed,30,0
usum,salandit,hp,48,0
usum,salandit,attack,44,0
usum,salandit,defense,40,0
usum,salandit,sp-atk,71,0
usum,salandit,sp-def,40,0
usum,salandit,speed,77,1
usum,salazzle,hp,68,0
usum,salazzle,attack,64,0
