game_group_identifier,move_identifier,language_identifier,name
la,obstruct,it,Sbarramento
la,obstruct,de,Abblocker
la,obstruct,es,Obstrucción
la,obstruct,ko,블로킹
la,obstruct,zh-simp,拦堵
la,obstruct,zh-trad,攔堵
la,oceanic-operetta,jp-kanji,わだつみのシンフォニア
la,oceanic-operetta,en,Oceanic Operetta
la,oceanic-operetta,fr,Symphonie des Ondines
la,oceanic-operetta,it,Sinfonia del Mare
la,oceanic-operetta,de,Grandiose Meeressymphonie
la,oceanic-operetta,es,Sinfonía de la Diva Marina
la,oceanic-operetta,ko,바다의심포니
la,oceanic-operetta,zh-simp,海神庄严交响乐
la,oceanic-operetta,zh-trad,海神莊嚴交響樂
la,octazooka,jp-kanji,オクタンほう
la,octazooka,en,Octazooka
la,octazooka,fr,Octazooka
la,octazooka,it,Octazooka
la,octazooka,de,Octazooka
la,octazooka,es,Pulpocañón
la,octazooka,ko,대포무노포
la,octazooka,zh-simp,章鱼桶炮
la,octazooka,zh-trad,章魚桶炮
la,octolock,jp-kanji,たこがため
la,octolock,en,Octolock
la,octolock,fr,Octoprise
la,octolock,it,Tentacolock
la,octolock,de,Octoklammer
la,octolock,es,Octopresa
la,octolock,ko,문어굳히기
la,octolock,zh-simp,蛸固
la,octolock,zh-trad,蛸固
la,odor-sleuth,jp-kanji,かぎわける
la,odor-sleuth,en,Odor Sleuth
la,odor-sleuth,fr,Flair
la,odor-sleuth,it,Segugio
la,odor-sleuth,de,Schnüffler
la,odor-sleuth,es,Rastreo
la,odor-sleuth,ko,냄새구별
la,odor-sleuth,zh-simp,气味侦测
la,odor-sleuth,zh-trad,氣味偵測
la,ominous-wind,jp-kanji,あやしいかぜ
la,ominous-wind,en,Ominous Wind
la,ominous-wind,fr,Vent Mauvais
la,ominous-wind,it,Funestovento
la,ominous-wind,de,Unheilböen
la,ominous-wind,es,Viento Aciago
la,ominous-wind,ko,괴상한바람
la,ominous-wind,zh-simp,奇异之风
la,ominous-wind,zh-trad,奇異之風
la,origin-pulse,jp-kanji,こんげんのはどう
la,origin-pulse,en,Origin Pulse
la,origin-pulse,fr,Onde Originelle
la,origin-pulse,it,Primopulsar
la,origin-pulse,de,Ursprungswoge
la,origin-pulse,es,Pulso Primigenio
la,origin-pulse,ko,근원의파동
la,origin-pulse,zh-simp,根源波动
la,origin-pulse,zh-trad,根源波動
la,outrage,jp-kanji,げきりん
la,outrage,en,Outrage
la,outrage,fr,Colère
la,outrage,it,Oltraggio
la,outrage,de,Wutanfall
la,outrage,es,Enfado
la,outrage,ko,역린
la,outrage,zh-simp,逆鳞
la,outrage,zh-trad,逆鱗
la,overdrive,jp-kanji,オーバードライブ
la,overdrive,en,Overdrive
la,overdrive,fr,Overdrive
la,overdrive,it,Overdrive
la,overdrive,de,Overdrive
la,overdrive,es,Amplificador
la,overdrive,ko,오버드라이브
la,overdrive,zh-simp,破音
la,overdrive,zh-trad,破音
la,overheat,jp-kanji,オーバーヒート
la,overheat,en,Overheat
la,overheat,fr,Surchauffe
la,overheat,it,Vampata
la,overheat,de,Hitzekoller
la,overheat,es,Sofoco
la,overheat,ko,오버히트
la,overheat,zh-simp,过热
la,overheat,zh-trad,過熱
la,pain-split,jp-kanji,いたみわけ
la,pain-split,en,Pain Split
la,pain-split,fr,Balance
la,pain-split,it,Malcomune
la,pain-split,de,Leidteiler
la,pain-split,es,Divide Dolor
la,pain-split,ko,아픔나누기
la,pain-split,zh-simp,分担痛楚
la,pain-split,zh-trad,分擔痛楚
la,parabolic-charge,jp-kanji,パラボラチャージ
la,parabolic-charge,en,Parabolic Charge
la,parabolic-charge,fr,Parabocharge
la,parabolic-charge,it,Caricaparabola
la,parabolic-charge,de,Parabolladung
la,parabolic-charge,es,Carga Parábola
la,parabolic-charge,ko,파라볼라차지
la,parabolic-charge,zh-simp,抛物面充电
la,parabolic-charge,zh-trad,拋物面充電
la,parting-shot,jp-kanji,すてゼリフ
la,parting-shot,en,Parting Shot
la,parting-shot,fr,Dernier Mot
la,parting-shot,it,Monito
la,parting-shot,de,Abgangstirade
la,parting-shot,es,Última Palabra
la,parting-shot,ko,막말내뱉기
la,parting-shot,zh-simp,抛下狠话
la,parting-shot,zh-trad,拋下狠話
la,pay-day,jp-kanji,ネコにこばん
la,pay-day,en,Pay Day
la,pay-day,fr,Jackpot
la,pay-day,it,Giornopaga
la,pay-day,de,Zahltag
la,pay-day,es,Día de Pago
la,pay-day,ko,고양이돈받기
la,pay-day,zh-simp,聚宝功
la,pay-day,zh-trad,聚寶功
la,payback,jp-kanji,しっぺがえし
la,payback,en,Payback
la,payback,fr,Représailles
la,payback,it,Rivincita
la,payback,de,Gegenstoß
la,payback,es,Vendetta
la,payback,ko,보복
la,payback,zh-simp,以牙还牙
la,payback,zh-trad,以牙還牙
la,peck,jp-kanji,つつく
la,peck,en,Peck
la,peck,fr,Picpic
la,peck,it,Beccata
la,peck,de,Pikser
la,peck,es,Picotazo
la,peck,ko,쪼기
la,peck,zh-simp,啄
la,peck,zh-trad,啄
la,perish-song,jp-kanji,ほろびのうた
la,perish-song,en,Perish Song
la,perish-song,fr,Requiem
la,perish-song,it,Ultimocanto
la,perish-song,de,Abgesang
la,perish-song,es,Canto Mortal
la,perish-song,ko,멸망의노래
la,perish-song,zh-simp,终焉之歌
la,perish-song,zh-trad,滅亡之歌
la,petal-blizzard,jp-kanji,はなふぶき
la,petal-blizzard,en,Petal Blizzard
la,petal-blizzard,fr,Tempête Florale
la,petal-blizzard,it,Fiortempesta
la,petal-blizzard,de,Blütenwirbel
la,petal-blizzard,es,Tormenta Floral
la,petal-blizzard,ko,꽃보라
la,petal-blizzard,zh-simp,落英缤纷
la,petal-blizzard,zh-trad,落英繽紛
la,petal-dance,jp-kanji,はなびらのまい
la,petal-dance,en,Petal Dance
la,petal-dance,fr,Danse Fleurs
la,petal-dance,it,Petalodanza
la,petal-dance,de,Blättertanz
la,petal-dance,es,Danza Pétalo
la,petal-dance,ko,꽃잎댄스
la,petal-dance,zh-simp,花瓣舞
la,petal-dance,zh-trad,花瓣舞
la,phantom-force,jp-kanji,ゴーストダイブ
la,phantom-force,en,Phantom Force
la,phantom-force,fr,Hantise
la,phantom-force,it,Spettrotuffo
la,phantom-force,de,Phantomkraft
la,phantom-force,es,Golpe Fantasma
la,phantom-force,ko,고스트다이브
la,phantom-force,zh-simp,潜灵奇袭
la,phantom-force,zh-trad,潛靈奇襲
la,photon-geyser,jp-kanji,フォトンゲイザー
la,photon-geyser,en,Photon Geyser
la,photon-geyser,fr,Photo-Geyser
la,photon-geyser,it,Geyser Fotonico
la,photon-geyser,de,Photonen-Geysir
la,photon-geyser,es,Géiser Fotónico
la,photon-geyser,ko,포톤가이저
la,photon-geyser,zh-simp,光子喷涌
la,photon-geyser,zh-trad,光子噴湧
la,pika-papow,jp-kanji,ピカピカサンダー
la,pika-papow,en,Pika Papow
la,pika-papow,fr,Pika-Fracas
la,pika-papow,it,Pikasaetta
la,pika-papow,de,Pika-Flash
la,pika-papow,es,Pikatormenta
la,pika-papow,ko,피카피카썬더
la,pika-papow,zh-simp,闪闪雷光
la,pika-papow,zh-trad,閃閃雷光
la,pin-missile,jp-kanji,ミサイルばり
la,pin-missile,en,Pin Missile
la,pin-missile,fr,Dard-Nuée
la,pin-missile,it,Missilspillo
la,pin-missile,de,Nadelrakete
la,pin-missile,es,Pin Misil
la,pin-missile,ko,바늘미사일
la,pin-missile,zh-simp,飞弹针
la,pin-missile,zh-trad,飛彈針
la,plasma-fists,jp-kanji,プラズマフィスト
la,plasma-fists,en,Plasma Fists
la,plasma-fists,fr,Plasma Punch
la,plasma-fists,it,Pugni Plasma
la,plasma-fists,de,Plasmafäuste
la,plasma-fists,es,Puños Plasma
la,plasma-fists,ko,플라스마피스트
la,plasma-fists,zh-simp,等离子闪电拳
la,plasma-fists,zh-trad,等離子閃電拳
la,play-nice,jp-kanji,なかよくする
la,play-nice,en,Play Nice
la,play-nice,fr,Camaraderie
la,play-nice,it,Simpatia
la,play-nice,de,Kameradschaft
la,play-nice,es,Camaradería
la,play-nice,ko,친해지기
la,play-nice,zh-simp,和睦相处
la,play-nice,zh-trad,和睦相處
la,play-rough,jp-kanji,じゃれつく
la,play-rough,en,Play Rough
la,play-rough,fr,Câlinerie
la,play-rough,it,Carineria
la,play-rough,de,Knuddler
la,play-rough,es,Carantoña
la,play-rough,ko,치근거리기
la,play-rough,zh-simp,嬉闹
la,play-rough,zh-trad,嬉鬧
la,pluck,jp-kanji,ついばむ
la,pluck,en,Pluck
la,pluck,fr,Picore
la,pluck,it,Spennata
la,pluck,de,Pflücker
la,pluck,es,Picoteo
la,pluck,ko,쪼아대기
la,pluck,zh-simp,啄食
la,pluck,zh-trad,啄食
la,poison-fang,jp-kanji,どくどくのキバ
la,poison-fang,en,Poison Fang
la,poison-fang,fr,Crochet Venin
la,poison-fang,it,Velenodenti
la,poison-fang,de,Giftzahn
la,poison-fang,es,Colmillo Veneno
la,poison-fang,ko,독엄니
la,poison-fang,zh-simp,剧毒牙
la,poison-fang,zh-trad,劇毒牙
la,poison-gas,jp-kanji,どくガス
la,poison-gas,en,Poison Gas
la,poison-gas,fr,Gaz Toxik
la,poison-gas,it,Velenogas
la,poison-gas,de,Giftwolke
la,poison-gas,es,Gas Venenoso
la,poison-gas,ko,독가스
la,poison-gas,zh-simp,毒瓦斯
la,poison-gas,zh-trad,毒瓦斯
la,poison-jab,jp-kanji,どくづき
la,poison-jab,en,Poison Jab
la,poison-jab,fr,Direct Toxik
la,poison-jab,it,Velenpuntura
la,poison-jab,de,Gifthieb
la,poison-jab,es,Puya Nociva
la,poison-jab,ko,독찌르기
la,poison-jab,zh-simp,毒击
la,poison-jab,zh-trad,毒擊
la,poison-powder,jp-kanji,どくのこな
la,poison-powder,en,Poison Powder
la,poison-powder,fr,Poudre Toxik
la,poison-powder,it,Velenpolvere
la,poison-powder,de,Giftpuder
la,poison-powder,es,Polvo Veneno
la,poison-powder,ko,독가루
la,poison-powder,zh-simp,毒粉
la,poison-powder,zh-trad,毒粉
la,poison-sting,jp-kanji,どくばり
la,poison-sting,en,Poison Sting
la,poison-sting,fr,Dard-Venin
la,poison-sting,it,Velenospina
la,poison-sting,de,Giftstachel
la,poison-sting,es,Picotazo Veneno
la,poison-sting,ko,독침
la,poison-sting,zh-simp,毒针
la,poison-sting,zh-trad,毒針
la,poison-tail,jp-kanji,ポイズンテール
la,poison-tail,en,Poison Tail
la,poison-tail,fr,Queue-Poison
la,poison-tail,it,Velenocoda
la,poison-tail,de,Giftschweif
la,poison-tail,es,Cola Veneno
la,poison-tail,ko,포이즌테일
la,poison-tail,zh-simp,毒尾
la,poison-tail,zh-trad,毒尾
la,pollen-puff,jp-kanji,かふんだんご
la,pollen-puff,en,Pollen Puff
la,pollen-puff,fr,Boule Pollen
la,pollen-puff,it,Sferapolline
la,pollen-puff,de,Pollenknödel
la,pollen-puff,es,Bola de Polen
la,pollen-puff,ko,꽃가루경단
la,pollen-puff,zh-simp,花粉团
la,pollen-puff,zh-trad,花粉團
la,poltergeist,jp-kanji,ポルターガイスト
la,poltergeist,en,Poltergeist
la,poltergeist,fr,Esprit Frappeur
la,poltergeist,it,Poltergeist
la,poltergeist,de,Poltergeist
la,poltergeist,es,Poltergeist
la,poltergeist,ko,폴터가이스트
la,poltergeist,zh-simp,灵骚
la,poltergeist,zh-trad,靈騷
la,pound,jp-kanji,はたく
la,pound,en,Pound
la,pound,fr,Écras’Face
la,pound,it,Botta
la,pound,de,Klaps
la,pound,es,Destructor
la,pound,ko,막치기
la,pound,zh-simp,拍击
la,pound,zh-trad,拍擊
la,powder,jp-kanji,ふんじん
la,powder,en,Powder
la,powder,fr,Nuée de Poudre
la,powder,it,Pulviscoppio
la,powder,de,Pulverschleuder
la,powder,es,Polvo Explosivo
la,powder,ko,분진
la,powder,zh-simp,粉尘
la,powder,zh-trad,粉塵
la,powder-snow,jp-kanji,こなゆき
la,powder-snow,en,Powder Snow
la,powder-snow,fr,Poudreuse
la,powder-snow,it,Polneve
la,powder-snow,de,Pulverschnee
la,powder-snow,es,Nieve Polvo
la,powder-snow,ko,눈싸라기
la,powder-snow,zh-simp,细雪
la,powder-snow,zh-trad,細雪
la,power-gem,jp-kanji,パワージェム
la,power-gem,en,Power Gem
la,power-gem,fr,Rayon Gemme
la,power-gem,it,Gemmoforza
la,power-gem,de,Juwelenkraft
la,power-gem,es,Joya de Luz
la,power-gem,ko,파워젬
la,power-gem,zh-simp,力量宝石
la,power-gem,zh-trad,力量寶石
la,power-shift,jp-kanji,パワーシフト
la,power-shift,en,Power Shift
la,power-shift,fr,Échange Force
la,power-shift,it,Scambioforza
la,power-shift,de,Kraftwechsel
la,power-shift,es,Cambiapoder
la,power-shift,ko,파워시프트
la,power-shift,zh-simp,力量转换
la,power-shift,zh-trad,力量轉換
la,power-split,jp-kanji,パワーシェア
la,power-split,en,Power Split
la,power-split,fr,Partage Force
la,power-split,it,Pariattacco
la,power-split,de,Kraftteiler
la,power-split,es,Isofuerza
la,power-split,ko,파워셰어
la,power-split,zh-simp,力量平分
la,power-split,zh-trad,力量平分
la,power-swap,jp-kanji,パワースワップ
la,power-swap,en,Power Swap
la,power-swap,fr,Permuforce
la,power-swap,it,Barattoforza
la,power-swap,de,Krafttausch
la,power-swap,es,Cambiafuerza
la,power-swap,ko,파워스웹
la,power-swap,zh-simp,力量互换
la,power-swap,zh-trad,力量互換
la,power-trick,jp-kanji,パワートリック
la,power-trick,en,Power Trick
la,power-trick,fr,Astuce Force
la,power-trick,it,Ingannoforza
la,power-trick,de,Krafttrick
la,power-trick,es,Truco Fuerza
la,power-trick,ko,파워트릭
la,power-trick,zh-simp,力量戏法
la,power-trick,zh-trad,力量戲法
la,power-trip,jp-kanji,つけあがる
la,power-trip,en,Power Trip
la,power-trip,fr,Arrogance
la,power-trip,it,Tracotanza
la,power-trip,de,Überheblichkeit
la,power-trip,es,Chulería
la,power-trip,ko,기어오르기
la,power-trip,zh-simp,嚣张
la,power-trip,zh-trad,囂張
la,power-up-punch,jp-kanji,グロウパンチ
la,power-up-punch,en,Power-Up Punch
la,power-up-punch,fr,Poing Boost
la,power-up-punch,it,Crescipugno
la,power-up-punch,de,Steigerungshieb
la,power-up-punch,es,Puño Incremento
la,power-up-punch,ko,그로우펀치
la,power-up-punch,zh-simp,增强拳
la,power-up-punch,zh-trad,增強拳
la,power-whip,jp-kanji,パワーウィップ
la,power-whip,en,Power Whip
la,power-whip,fr,Mégafouet
la,power-whip,it,Vigorcolpo
la,power-whip,de,Blattgeißel
la,power-whip,es,Latigazo
la,power-whip,ko,파워휩
la,power-whip,zh-simp,强力鞭打
la,power-whip,zh-trad,強力鞭打
la,precipice-blades,jp-kanji,だんがいのつるぎ
la,precipice-blades,en,Precipice Blades
la,precipice-blades,fr,Lame Pangéenne
la,precipice-blades,it,Spade Telluriche
la,precipice-blades,de,Abgrundsklinge
la,precipice-blades,es,Filo del Abismo
la,precipice-blades,ko,단애의칼
la,precipice-blades,zh-simp,断崖之剑
la,precipice-blades,zh-trad,斷崖之劍
la,present,jp-kanji,プレゼント
la,present,en,Present
la,present,fr,Cadeau
la,present,it,Regalino
la,present,de,Geschenk
la,present,es,Presente
la,present,ko,프레젠트
la,present,zh-simp,礼物
la,present,zh-trad,禮物
la,prismatic-laser,jp-kanji,プリズムレーザー
la,prismatic-laser,en,Prismatic Laser
la,prismatic-laser,fr,Laser Prisme
la,prismatic-laser,it,Prismalaser
la,prismatic-laser,de,Prisma-Laser
la,prismatic-laser,es,Láser Prisma
la,prismatic-laser,ko,프리즘레이저
la,prismatic-laser,zh-simp,棱镜镭射
la,prismatic-laser,zh-trad,稜鏡鐳射
la,protect,jp-kanji,まもる
la,protect,en,Protect
la,protect,fr,Abri
la,protect,it,Protezione
la,protect,de,Schutzschild
la,protect,es,Protección
la,protect,ko,방어
la,protect,zh-simp,守住
la,protect,zh-trad,守住
la,psybeam,jp-kanji,サイケこうせん
la,psybeam,en,Psybeam
la,psybeam,fr,Rafale Psy
la,psybeam,it,Psicoraggio
la,psybeam,de,Psystrahl
la,psybeam,es,Psicorrayo
la,psybeam,ko,환상빔
la,psybeam,zh-simp,幻象光线
la,psybeam,zh-trad,幻象光線
la,psych-up,jp-kanji,じこあんじ
la,psych-up,en,Psych Up
la,psych-up,fr,Boost
la,psych-up,it,Psicamisù
la,psych-up,de,Psycho-Plus
la,psych-up,es,Más Psique
la,psych-up,ko,자기암시
la,psych-up,zh-simp,自我暗示
la,psych-up,zh-trad,自我暗示
la,psychic,jp-kanji,サイコキネシス
la,psychic,en,Psychic
la,psychic,fr,Psyko
la,psychic,it,Psichico
la,psychic,de,Psychokinese
la,psychic,es,Psíquico
la,psychic,ko,사이코키네시스
la,psychic,zh-simp,精神强念
la,psychic,zh-trad,精神強念
la,psychic-fangs,jp-kanji,サイコファング
la,psychic-fangs,en,Psychic Fangs
la,psychic-fangs,fr,Psycho-Croc
la,psychic-fangs,it,Psicozanna
la,psychic-fangs,de,Psychobeißer
la,psychic-fangs,es,Psicocolmillo
la,psychic-fangs,ko,사이코팽
la,psychic-fangs,zh-simp,精神之牙
la,psychic-fangs,zh-trad,精神之牙
la,psychic-terrain,jp-kanji,サイコフィールド
la,psychic-terrain,en,Psychic Terrain
la,psychic-terrain,fr,Champ Psychique
la,psychic-terrain,it,Campo Psichico
la,psychic-terrain,de,Psychofeld
la,psychic-terrain,es,Campo Psíquico
la,psychic-terrain,ko,사이코필드
la,psychic-terrain,zh-simp,精神场地
la,psychic-terrain,zh-trad,精神場地
la,psycho-boost,jp-kanji,サイコブースト
la,psycho-boost,en,Psycho Boost
la,psycho-boost,fr,Psycho-Boost
la,psycho-boost,it,Psicoslancio
la,psycho-boost,de,Psyschub
la,psycho-boost,es,Psicoataque
la,psycho-boost,ko,사이코부스트
la,psycho-boost,zh-simp,精神突进
la,psycho-boost,zh-trad,精神突進
la,psycho-cut,jp-kanji,サイコカッター
la,psycho-cut,en,Psycho Cut
la,psycho-cut,fr,Coupe Psycho
la,psycho-cut,it,Psicotaglio
la,psycho-cut,de,Psychoklinge
la,psycho-cut,es,Psicocorte
la,psycho-cut,ko,사이코커터
la,psycho-cut,zh-simp,精神利刃
la,psycho-cut,zh-trad,精神利刃
la,psycho-shift,jp-kanji,サイコシフト
la,psycho-shift,en,Psycho Shift
la,psycho-shift,fr,Échange Psy
la,psycho-shift,it,Psicotransfer
la,psycho-shift,de,Psybann
la,psycho-shift,es,Psicocambio
la,psycho-shift,ko,사이코시프트
la,psycho-shift,zh-simp,精神转移
la,psycho-shift,zh-trad,精神轉移
la,psyshield-bash,jp-kanji,バリアーラッシュ
la,psyshield-bash,en,Psyshield Bash
la,psyshield-bash,fr,Sprint Bouclier
la,psyshield-bash,it,Barrierassalto
la,psyshield-bash,de,Barrierenstoß
la,psyshield-bash,es,Asalto Barrera
la,psyshield-bash,ko,배리어러시
la,psyshield-bash,zh-simp,屏障猛攻
la,psyshield-bash,zh-trad,屏障猛攻
la,psyshock,jp-kanji,サイコショック
la,psyshock,en,Psyshock
la,psyshock,fr,Choc Psy
la,psyshock,it,Psicoshock
la,psyshock,de,Psychoschock
la,psyshock,es,Psicocarga
la,psyshock,ko,사이코쇼크
la,psyshock,zh-simp,精神冲击
la,psyshock,zh-trad,精神衝擊
la,psystrike,jp-kanji,サイコブレイク
la,psystrike,en,Psystrike
la,psystrike,fr,Frappe Psy
la,psystrike,it,Psicobotta
la,psystrike,de,Psychostoß
la,psystrike,es,Onda Mental
la,psystrike,ko,사이코브레이크
la,psystrike,zh-simp,精神击破
la,psystrike,zh-trad,精神擊破
la,psywave,jp-kanji,サイコウェーブ
la,psywave,en,Psywave
la,psywave,fr,Vague Psy
la,psywave,it,Psiconda
la,psywave,de,Psywelle
la,psywave,es,Psicoonda
la,psywave,ko,사이코웨이브
la,psywave,zh-simp,精神波
la,psywave,zh-trad,精神波
la,pulverizing-pancake,jp-kanji,ほんきをだす　こうげき
la,pulverizing-pancake,en,Pulverizing Pancake
la,pulverizing-pancake,fr,Gare au Ronflex
la,pulverizing-pancake,it,Adesso Faccio sul Serio
la,pulverizing-pancake,de,Schluss mit lustig
la,pulverizing-pancake,es,Arrojo Intempestivo
la,pulverizing-pancake,ko,진심의공격
la,pulverizing-pancake,zh-simp,认真起来大爆击
la,pulverizing-pancake,zh-trad,認真起來大爆擊
la,punishment,jp-kanji,おしおき
la,punishment,en,Punishment
la,punishment,fr,Punition
la,punishment,it,Punizione
la,punishment,de,Strafattacke
la,punishment,es,Castigo
la,punishment,ko,혼내기
la,punishment,zh-simp,惩罚
la,punishment,zh-trad,懲罰
la,purify,jp-kanji,じょうか
la,purify,en,Purify
la,purify,fr,Purification
la,purify,it,Purificazione
la,purify,de,Läuterung
la,purify,es,Purificación
la,purify,ko,정화
la,purify,zh-simp,净化
la,purify,zh-trad,淨化
la,pursuit,jp-kanji,おいうち
la,pursuit,en,Pursuit
la,pursuit,fr,Poursuite
la,pursuit,it,Inseguimento
la,pursuit,de,Verfolgung
la,pursuit,es,Persecución
la,pursuit,ko,따라가때리기
la,pursuit,zh-simp,追打
la,pursuit,zh-trad,追打
la,pyro-ball,jp-kanji,かえんボール
la,pyro-ball,en,Pyro Ball
la,pyro-ball,fr,Ballon Brûlant
la,pyro-ball,it,Palla Infuocata
la,pyro-ball,de,Feuerball
la,pyro-ball,es,Balón Ígneo
la,pyro-ball,ko,화염볼
la,pyro-ball,zh-simp,火焰球
la,pyro-ball,zh-trad,火焰球
la,quash,jp-kanji,さきおくり
la,quash,en,Quash
la,quash,fr,À la Queue
la,quash,it,Spintone
la,quash,de,Verzögerung
la,quash,es,Último Lugar
la,quash,ko,순서미루기
la,quash,zh-simp,延后
la,quash,zh-trad,延後
la,quick-attack,jp-kanji,でんこうせっか
la,quick-attack,en,Quick Attack
la,quick-attack,fr,Vive-Attaque
la,quick-attack,it,Attacco Rapido
la,quick-attack,de,Ruckzuckhieb
la,quick-attack,es,Ataque Rápido
la,quick-attack,ko,전광석화
la,quick-attack,zh-simp,电光一闪
la,quick-attack,zh-trad,電光一閃
la,quick-guard,jp-kanji,ファストガード
la,quick-guard,en,Quick Guard
la,quick-guard,fr,Prévention
la,quick-guard,it,Anticipo
la,quick-guard,de,Rapidschutz
la,quick-guard,es,Anticipo
la,quick-guard,ko,퍼스트가드
la,quick-guard,zh-simp,快速防守
la,quick-guard,zh-trad,快速防守
la,quiver-dance,jp-kanji,ちょうのまい
la,quiver-dance,en,Quiver Dance
la,quiver-dance,fr,Papillodanse
la,quiver-dance,it,Eledanza
la,quiver-dance,de,Falterreigen
la,quiver-dance,es,Danza Aleteo
la,quiver-dance,ko,나비춤
la,quiver-dance,zh-simp,蝶舞
la,quiver-dance,zh-trad,蝶舞
la,rage,jp-kanji,いかり
la,rage,en,Rage
la,rage,fr,Frénésie
la,rage,it,Ira
la,rage,de,Raserei
la,rage,es,Furia
la,rage,ko,분노
la,rage,zh-simp,愤怒
la,rage,zh-trad,憤怒
la,rage-powder,jp-kanji,いかりのこな
la,rage-powder,en,Rage Powder
la,rage-powder,fr,Poudre Fureur
la,rage-powder,it,Polverabbia
la,rage-powder,de,Wutpulver
la,rage-powder,es,Polvo Ira
la,rage-powder,ko,분노가루
la,rage-powder,zh-simp,愤怒粉
la,rage-powder,zh-trad,憤怒粉
la,raging-fury,jp-kanji,だいふんげき
