pokemon_species_identifier,language,name
hatenna,zh-trad,迷布莉姆
hattrem,jp-kana,テブリム
hattrem,jp-kanji,テブリム
hattrem,en,Hattrem
hattrem,fr,Chapotus
hattrem,it,Hattrem
hattrem,de,Brimano
hattrem,es,Hattrem
hattrem,ko,손지브림
hattrem,zh-simp,提布莉姆
hattrem,zh-trad,提布莉姆
hatterene,jp-kana,ブリムオン
hatterene,jp-kanji,ブリムオン
hatterene,en,Hatterene
hatterene,fr,Sorcilence
hatterene,it,Hatterene
hatterene,de,Silembrim
hatterene,es,Hatterene
hatterene,ko,브리무음
hatterene,zh-simp,布莉姆温
hatterene,zh-trad,布莉姆溫
impidimp,jp-kana,ベロバー
impidimp,jp-kanji,ベロバー
impidimp,en,Impidimp
impidimp,fr,Grimalin
impidimp,it,Impidimp
impidimp,de,Bähmon
impidimp,es,Impidimp
impidimp,ko,메롱꿍
impidimp,zh-simp,捣蛋小妖
impidimp,zh-trad,搗蛋小妖
morgrem,jp-kana,ギモー
morgrem,jp-kanji,ギモー
morgrem,en,Morgrem
morgrem,fr,Fourbelin
morgrem,it,Morgrem
morgrem,de,Pelzebub
morgrem,es,Morgrem
morgrem,ko,쏘겨모
morgrem,zh-simp,诈唬魔
morgrem,zh-trad,詐唬魔
grimmsnarl,jp-kana,オーロンゲ
grimmsnarl,jp-kanji,オーロンゲ
grimmsnarl,en,Grimmsnarl
grimmsnarl,fr,Angoliath
grimmsnarl,it,Grimmsnarl
grimmsnarl,de,Olangaar
grimmsnarl,es,Grimmsnarl
grimmsnarl,ko,오롱털
grimmsnarl,zh-simp,长毛巨魔
grimmsnarl,zh-trad,長毛巨魔
obstagoon,jp-kana,タチフサグマ
obstagoon,jp-kanji,タチフサグマ
obstagoon,en,Obstagoon
obstagoon,fr,Ixon
obstagoon,it,Obstagoon
obstagoon,de,Barrikadax
obstagoon,es,Obstagoon
obstagoon,ko,가로막구리
obstagoon,zh-simp,堵拦熊
obstagoon,zh-trad,堵攔熊
perrserker,jp-kana,ニャイキング
perrserker,jp-kanji,ニャイキング
perrserker,en,Perrserker
perrserker,fr,Berserkatt
perrserker,it,Perrserker
perrserker,de,Mauzinger
perrserker,es,Perrserker
perrserker,ko,나이킹
perrserker,zh-simp,喵头目
perrserker,zh-trad,喵頭目
cursola,jp-kana,サニゴーン
cursola,jp-kanji,サニゴーン
cursola,en,Cursola
cursola,fr,Corayôme
cursola,it,Cursola
cursola,de,Gorgasonn
cursola,es,Cursola
cursola,ko,산호르곤
cursola,zh-simp,魔灵珊瑚
cursola,zh-trad,魔靈珊瑚
sirfetchd,jp-kana,ネギガナイト
sirfetchd,jp-kanji,ネギガナイト
sirfetchd,en,Sirfetch’d
sirfetchd,fr,Palarticho
sirfetchd,it,Sirfetch’d
sirfetchd,de,Lauchzelot
sirfetchd,es,Sirfetch’d
sirfetchd,ko,창파나이트
sirfetchd,zh-simp,葱游兵
sirfetchd,zh-trad,蔥遊兵
mr-rime,jp-kana,バリコオル
mr-rime,jp-kanji,バリコオル
mr-rime,en,Mr. Rime
mr-rime,fr,M. Glaquette
mr-rime,it,Mr. Rime
mr-rime,de,Pantifrost
mr-rime,es,Mr. Rime
mr-rime,ko,마임꽁꽁
mr-rime,zh-simp,踏冰人偶
mr-rime,zh-trad,踏冰人偶
runerigus,jp-kana,デスバーン
runerigus,jp-kanji,デスバーン
runerigus,en,Runerigus
runerigus,fr,Tutétékri
runerigus,it,Runerigus
runerigus,de,Oghnatoll
runerigus,es,Runerigus
runerigus,ko,데스판
runerigus,zh-simp,迭失板
runerigus,zh-trad,死神板
milcery,jp-kana,マホミル
milcery,jp-kanji,マホミル
milcery,en,Milcery
milcery,fr,Crèmy
milcery,it,Milcery
milcery,de,Hokumil
milcery,es,Milcery
milcery,ko,마빌크
milcery,zh-simp,小仙奶
milcery,zh-trad,小仙奶
alcremie,jp-kana,マホイップ
alcremie,jp-kanji,マホイップ
alcremie,en,Alcremie
alcremie,fr,Charmilly
alcremie,it,Alcremie
alcremie,de,Pokusan
alcremie,es,Alcremie
alcremie,ko,마휘핑
alcremie,zh-simp,霜奶仙
alcremie,zh-trad,霜奶仙
falinks,jp-kana,タイレーツ
falinks,jp-kanji,タイレーツ
falinks,en,Falinks
falinks,fr,Hexadron
falinks,it,Falinks
falinks,de,Legios
falinks,es,Falinks
falinks,ko,대여르
falinks,zh-simp,列阵兵
falinks,zh-trad,列陣兵
pincurchin,jp-kana,バチンウニ
pincurchin,jp-kanji,バチンウニ
pincurchin,en,Pincurchin
pincurchin,fr,Wattapik
pincurchin,it,Pincurchin
pincurchin,de,Britzigel
pincurchin,es,Pincurchin
pincurchin,ko,찌르성게
pincurchin,zh-simp,啪嚓海胆
pincurchin,zh-trad,啪嚓海膽
snom,jp-kana,ユキハミ
snom,jp-kanji,ユキハミ
snom,en,Snom
snom,fr,Frissonille
snom,it,Snom
snom,de,Snomnom
snom,es,Snom
snom,ko,누니머기
snom,zh-simp,雪吞虫
snom,zh-trad,雪吞蟲
frosmoth,jp-kana,モスノウ
frosmoth,jp-kanji,モスノウ
frosmoth,en,Frosmoth
frosmoth,fr,Beldeneige
frosmoth,it,Frosmoth
frosmoth,de,Mottineva
frosmoth,es,Frosmoth
frosmoth,ko,모스노우
frosmoth,zh-simp,雪绒蛾
frosmoth,zh-trad,雪絨蛾
stonjourner,jp-kana,イシヘンジン
stonjourner,jp-kanji,イシヘンジン
stonjourner,en,Stonjourner
stonjourner,fr,Dolman
stonjourner,it,Stonjourner
stonjourner,de,Humanolith
stonjourner,es,Stonjourner
stonjourner,ko,돌헨진
stonjourner,zh-simp,巨石丁
stonjourner,zh-trad,巨石丁
eiscue,jp-kana,コオリッポ
eiscue,jp-kanji,コオリッポ
eiscue,en,Eiscue
eiscue,fr,Bekaglaçon
eiscue,it,Eiscue
eiscue,de,Kubuin
eiscue,es,Eiscue
eiscue,ko,빙큐보
eiscue,zh-simp,冰砌鹅
eiscue,zh-trad,冰砌鵝
indeedee,jp-kana,イエッサン
indeedee,jp-kanji,イエッサン
indeedee,en,Indeedee
indeedee,fr,Wimessir
indeedee,it,Indeedee
indeedee,de,Servol
indeedee,es,Indeedee
indeedee,ko,에써르
indeedee,zh-simp,爱管侍
indeedee,zh-trad,愛管侍
morpeko,jp-kana,モルペコ
morpeko,jp-kanji,モルペコ
morpeko,en,Morpeko
morpeko,fr,Morpeko
morpeko,it,Morpeko
morpeko,de,Morpeko
morpeko,es,Morpeko
morpeko,ko,모르페코
morpeko,zh-simp,莫鲁贝可
morpeko,zh-trad,莫魯貝可
cufant,jp-kana,ゾウドウ
cufant,jp-kanji,ゾウドウ
cufant,en,Cufant
cufant,fr,Charibari
cufant,it,Cufant
cufant,de,Kupfanti
cufant,es,Cufant
cufant,ko,끼리동
cufant,zh-simp,铜象
cufant,zh-trad,銅象
copperajah,jp-kana,ダイオウドウ
copperajah,jp-kanji,ダイオウドウ
copperajah,en,Copperajah
copperajah,fr,Pachyradjah
copperajah,it,Copperajah
copperajah,de,Patinaraja
copperajah,es,Copperajah
copperajah,ko,대왕끼리동
copperajah,zh-simp,大王铜象
copperajah,zh-trad,大王銅象
dracozolt,jp-kana,パッチラゴン
dracozolt,jp-kanji,パッチラゴン
dracozolt,en,Dracozolt
dracozolt,fr,Galvagon
dracozolt,it,Dracozolt
dracozolt,de,Lectragon
dracozolt,es,Dracozolt
dracozolt,ko,파치래곤
dracozolt,zh-simp,雷鸟龙
dracozolt,zh-trad,雷鳥龍
arctozolt,jp-kana,パッチルドン
arctozolt,jp-kanji,パッチルドン
arctozolt,en,Arctozolt
arctozolt,fr,Galvagla
arctozolt,it,Arctozolt
arctozolt,de,Lecryodon
arctozolt,es,Arctozolt
arctozolt,ko,파치르돈
arctozolt,zh-simp,雷鸟海兽
arctozolt,zh-trad,雷鳥海獸
dracovish,jp-kana,ウオノラゴン
dracovish,jp-kanji,ウオノラゴン
dracovish,en,Dracovish
dracovish,fr,Hydragon
dracovish,it,Dracovish
dracovish,de,Pescragon
dracovish,es,Dracovish
dracovish,ko,어래곤
dracovish,zh-simp,鳃鱼龙
dracovish,zh-trad,鰓魚龍
arctovish,jp-kana,ウオチルドン
arctovish,jp-kanji,ウオチルドン
arctovish,en,Arctovish
arctovish,fr,Hydragla
arctovish,it,Arctovish
arctovish,de,Pescryodon
arctovish,es,Arctovish
arctovish,ko,어치르돈
arctovish,zh-simp,鳃鱼海兽
arctovish,zh-trad,鰓魚海獸
duraludon,jp-kana,ジュラルドン
duraludon,jp-kanji,ジュラルドン
duraludon,en,Duraludon
duraludon,fr,Duralugon
duraludon,it,Duraludon
duraludon,de,Duraludon
duraludon,es,Duraludon
duraludon,ko,두랄루돈
duraludon,zh-simp,铝钢龙
duraludon,zh-trad,鋁鋼龍
dreepy,jp-kana,ドラメシヤ
dreepy,jp-kanji,ドラメシヤ
dreepy,en,Dreepy
dreepy,fr,Fantyrm
dreepy,it,Dreepy
dreepy,de,Grolldra
dreepy,es,Dreepy
dreepy,ko,드라꼰
dreepy,zh-simp,多龙梅西亚
dreepy,zh-trad,多龍梅西亞
drakloak,jp-kana,ドロンチ
drakloak,jp-kanji,ドロンチ
drakloak,en,Drakloak
drakloak,fr,Dispareptil
drakloak,it,Drakloak
drakloak,de,Phandra
drakloak,es,Drakloak
drakloak,ko,드래런치
drakloak,zh-simp,多龙奇
drakloak,zh-trad,多龍奇
dragapult,jp-kana,ドラパルト
dragapult,jp-kanji,ドラパルト
dragapult,en,Dragapult
dragapult,fr,Lanssorien
dragapult,it,Dragapult
dragapult,de,Katapuldra
dragapult,es,Dragapult
dragapult,ko,드래펄트
dragapult,zh-simp,多龙巴鲁托
dragapult,zh-trad,多龍巴魯托
zacian,jp-kana,ザシアン
zacian,jp-kanji,ザシアン
zacian,en,Zacian
zacian,fr,Zacian
zacian,it,Zacian
zacian,de,Zacian
zacian,es,Zacian
zacian,ko,자시안
zacian,zh-simp,苍响
zacian,zh-trad,蒼響
zamazenta,jp-kana,ザマゼンタ
zamazenta,jp-kanji,ザマゼンタ
zamazenta,en,Zamazenta
zamazenta,fr,Zamazenta
zamazenta,it,Zamazenta
zamazenta,de,Zamazenta
zamazenta,es,Zamazenta
zamazenta,ko,자마젠타
zamazenta,zh-simp,藏玛然特
zamazenta,zh-trad,藏瑪然特
eternatus,jp-kana,ムゲンダイナ
eternatus,jp-kanji,ムゲンダイナ
eternatus,en,Eternatus
eternatus,fr,Éthernatos
eternatus,it,Eternatus
eternatus,de,Endynalos
eternatus,es,Eternatus
eternatus,ko,무한다이노
eternatus,zh-simp,无极汰那
eternatus,zh-trad,無極汰那
kubfu,jp-kana,ダクマ
kubfu,jp-kanji,ダクマ
kubfu,en,Kubfu
kubfu,fr,Wushours
kubfu,it,Kubfu
kubfu,de,Dakuma
kubfu,es,Kubfu
kubfu,ko,치고마
kubfu,zh-simp,熊徒弟
kubfu,zh-trad,熊徒弟
urshifu,jp-kana,ウーラオス
urshifu,jp-kanji,ウーラオス
urshifu,en,Urshifu
urshifu,fr,Shifours
urshifu,it,Urshifu
urshifu,de,Wulaosu
urshifu,es,Urshifu
urshifu,ko,우라오스
urshifu,zh-simp,武道熊师
urshifu,zh-trad,武道熊師
zarude,jp-kana,ザルード
zarude,jp-kanji,ザルード
zarude,en,Zarude
zarude,fr,Zarude
zarude,it,Zarude
zarude,de,Zarude
zarude,es,Zarude
zarude,ko,자루도
zarude,zh-simp,萨戮德
zarude,zh-trad,薩戮德
regieleki,jp-kana,レジエレキ
regieleki,jp-kanji,レジエレキ
regieleki,en,Regieleki
regieleki,fr,Regieleki
regieleki,it,Regieleki
regieleki,de,Regieleki
regieleki,es,Regieleki
regieleki,ko,레지에레키
regieleki,zh-simp,雷吉艾勒奇
regieleki,zh-trad,雷吉艾勒奇
regidrago,jp-kana,レジドラゴ
regidrago,jp-kanji,レジドラゴ
regidrago,en,Regidrago
regidrago,fr,Regidrago
regidrago,it,Regidrago
regidrago,de,Regidrago
regidrago,es,Regidrago
regidrago,ko,레지드래고
regidrago,zh-simp,雷吉铎拉戈
regidrago,zh-trad,雷吉鐸拉戈
glastrier,jp-kana,ブリザポス
glastrier,jp-kanji,ブリザポス
glastrier,en,Glastrier
glastrier,fr,Blizzeval
glastrier,it,Glastrier
glastrier,de,Polaross
glastrier,es,Glastrier
glastrier,ko,블리자포스
glastrier,zh-simp,雪暴马
glastrier,zh-trad,雪暴馬
spectrier,jp-kana,レイスポス
spectrier,jp-kanji,レイスポス
spectrier,en,Spectrier
spectrier,fr,Spectreval
spectrier,it,Spectrier
spectrier,de,Phantoross
spectrier,es,Spectrier
spectrier,ko,레이스포스
spectrier,zh-simp,灵幽马
spectrier,zh-trad,靈幽馬
calyrex,jp-kana,バドレックス
calyrex,jp-kanji,バドレックス
calyrex,en,Calyrex
calyrex,fr,Sylveroy
calyrex,it,Calyrex
calyrex,de,Coronospa
calyrex,es,Calyrex
calyrex,ko,버드렉스
calyrex,zh-simp,蕾冠王
calyrex,zh-trad,蕾冠王
wyrdeer,jp-kana,アヤシシ
wyrdeer,jp-kanji,アヤシシ
wyrdeer,en,Wyrdeer
wyrdeer,fr,Cerbyllin
wyrdeer,it,Wyrdeer
wyrdeer,de,Damythir
wyrdeer,es,Wyrdeer
wyrdeer,ko,신비록
wyrdeer,zh-simp,诡角鹿
wyrdeer,zh-trad,詭角鹿
kleavor,jp-kana,バサギリ
kleavor,jp-kanji,バサギリ
kleavor,en,Kleavor
kleavor,fr,Hachécateur
kleavor,it,Kleavor
kleavor,de,Axantor
kleavor,es,Kleavor
kleavor,ko,사마자르
kleavor,zh-simp,劈斧螳螂
kleavor,zh-trad,劈斧螳螂
ursaluna,jp-kana,ガチグマ
ursaluna,jp-kanji,ガチグマ
ursaluna,en,Ursaluna
ursaluna,fr,Ursaking
ursaluna,it,Ursaluna
ursaluna,de,Ursaluna
ursaluna,es,Ursaluna
ursaluna,ko,다투곰
ursaluna,zh-simp,月月熊
ursaluna,zh-trad,月月熊
basculegion,jp-kana,イダイトウ
basculegion,jp-kanji,イダイトウ
basculegion,en,Basculegion
basculegion,fr,Paragruel
basculegion,it,Basculegion
basculegion,de,Salmagnis
basculegion,es,Basculegion
basculegion,ko,대쓰여너
basculegion,zh-simp,幽尾玄鱼
basculegion,zh-trad,幽尾玄魚
sneasler,jp-kana,オオニューラ
sneasler,jp-kanji,オオニューラ
sneasler,en,Sneasler
sneasler,fr,Farfurex
sneasler,it,Sneasler
sneasler,de,Snieboss
sneasler,es,Sneasler
sneasler,ko,포푸니크
sneasler,zh-simp,大狃拉
sneasler,zh-trad,大狃拉
overqwil,jp-kana,ハリーマン
overqwil,jp-kanji,ハリーマン
overqwil,en,Overqwil
overqwil,fr,Qwilpik
overqwil,it,Overqwil
overqwil,de,Myriador
overqwil,es,Overqwil
overqwil,ko,장침바루
overqwil,zh-simp,万针鱼
overqwil,zh-trad,萬針魚
enamorus,jp-kana,ラブトロス
enamorus,jp-kanji,ラブトロス
enamorus,en,Enamorus
enamorus,fr,Amovénus
enamorus,it,Enamorus
enamorus,de,Cupidos
enamorus,es,Enamorus
enamorus,ko,러브로스
enamorus,zh-simp,眷恋云
enamorus,zh-trad,眷戀雲
sprigatito,jp-kana,ニャオハ
sprigatito,jp-kanji,ニャオハ
sprigatito,en,Sprigatito
sprigatito,fr,Poussacha
sprigatito,it,Sprigatito
sprigatito,de,Felori
sprigatito,es,Sprigatito
sprigatito,ko,나오하
sprigatito,zh-simp,新叶喵
sprigatito,zh-trad,新葉喵
floragato,jp-kana,ニャローテ
floragato,jp-kanji,ニャローテ
floragato,en,Floragato
floragato,fr,Matourgeon
floragato,it,Floragato
floragato,de,Feliospa
floragato,es,Floragato
floragato,ko,나로테
floragato,zh-simp,蒂蕾喵
floragato,zh-trad,蒂蕾喵
meowscarada,jp-kana,マスカーニャ
meowscarada,jp-kanji,マスカーニャ
meowscarada,en,Meowscarada
meowscarada,fr,Miascarade
meowscarada,it,Meowscarada
meowscarada,de,Maskagato
meowscarada,es,Meowscarada
meowscarada,ko,마스카나
meowscarada,zh-simp,魔幻假面喵
meowscarada,zh-trad,魔幻假面喵
fuecoco,jp-kana,ホゲータ
fuecoco,jp-kanji,ホゲータ
fuecoco,en,Fuecoco
fuecoco,fr,Chochodile
fuecoco,it,Fuecoco
fuecoco,de,Krokel
fuecoco,es,Fuecoco
fuecoco,ko,뜨아거
fuecoco,zh-simp,呆火鳄
fuecoco,zh-trad,呆火鱷
crocalor,jp-kana,アチゲータ
crocalor,jp-kanji,アチゲータ
crocalor,en,Crocalor
crocalor,fr,Crocogril
crocalor,it,Crocalor
crocalor,de,Lokroko
crocalor,es,Crocalor
crocalor,ko,악뜨거
crocalor,zh-simp,炙烫鳄
crocalor,zh-trad,炙燙鱷
skeledirge,jp-kana,ラウドボーン
skeledirge,jp-kanji,ラウドボーン
skeledirge,en,Skeledirge
skeledirge,fr,Flâmigator
skeledirge,it,Skeledirge
skeledirge,de,Skelokrok
skeledirge,es,Skeledirge
skeledirge,ko,라우드본
skeledirge,zh-simp,骨纹巨声鳄
skeledirge,zh-trad,骨紋巨聲鱷
quaxly,jp-kana,クワッス
quaxly,jp-kanji,クワッス
quaxly,en,Quaxly
quaxly,fr,Coiffeton
quaxly,it,Quaxly
quaxly,de,Kwaks
quaxly,es,Quaxly
quaxly,ko,꾸왁스
quaxly,zh-simp,润水鸭
quaxly,zh-trad,潤水鴨
quaxwell,jp-kana,ウェルカモ
quaxwell,jp-kanji,ウェルカモ
quaxwell,en,Quaxwell
quaxwell,fr,Canarbello
quaxwell,it,Quaxwell
quaxwell,de,Fuentente
quaxwell,es,Quaxwell
quaxwell,ko,아꾸왁
quaxwell,zh-simp,涌跃鸭
quaxwell,zh-trad,湧躍鴨
quaquaval,jp-kana,ウェーニバル
quaquaval,jp-kanji,ウェーニバル
quaquaval,en,Quaquaval
quaquaval,fr,Palmaval
quaquaval,it,Quaquaval
quaquaval,de,Bailonda
quaquaval,es,Quaquaval
quaquaval,ko,웨이니발
quaquaval,zh-simp,狂欢浪舞鸭
quaquaval,zh-trad,狂歡浪舞鴨
lechonk,jp-kana,グルトン
lechonk,jp-kanji,グルトン
lechonk,en,Lechonk
lechonk,fr,Gourmelet
lechonk,it,Lechonk
lechonk,de,Ferkuli
lechonk,es,Lechonk
lechonk,ko,맛보돈
lechonk,zh-simp,爱吃豚
lechonk,zh-trad,愛吃豚
oinkologne,jp-kana,パフュートン
oinkologne,jp-kanji,パフュートン
oinkologne,en,Oinkologne
oinkologne,fr,Fragroin
oinkologne,it,Oinkologne
oinkologne,de,Fragrunz
oinkologne,es,Oinkologne
oinkologne,ko,퍼퓨돈
oinkologne,zh-simp,飘香豚
oinkologne,zh-trad,飄香豚
tarountula,jp-kana,タマンチュラ
tarountula,jp-kanji,タマンチュラ
tarountula,en,Tarountula
tarountula,fr,Tissenboule
tarountula,it,Tarountula
tarountula,de,Tarundel
tarountula,es,Tarountula
tarountula,ko,타랜툴라
tarountula,zh-simp,团珠蛛
tarountula,zh-trad,團珠蛛
spidops,jp-kana,ワナイダー
spidops,jp-kanji,ワナイダー
spidops,en,Spidops
spidops,fr,Filentrappe
spidops,it,Spidops
spidops,de,Spinsidias
spidops,es,Spidops
spidops,ko,트래피더
spidops,zh-simp,操陷蛛
spidops,zh-trad,操陷蛛
nymble,jp-kana,マメバッタ
nymble,jp-kanji,マメバッタ
nymble,en,Nymble
nymble,fr,Lilliterelle
nymble,it,Nymble
nymble,de,Micrick
nymble,es,Nymble
nymble,ko,콩알뚜기
nymble,zh-simp,豆蟋蟀
nymble,zh-trad,豆蟋蟀
lokix,jp-kana,エクスレッグ
lokix,jp-kanji,エクスレッグ
lokix,en,Lokix
lokix,fr,Gambex
lokix,it,Lokix
lokix,de,Lextremo
lokix,es,Lokix
lokix,ko,엑스레그
lokix,zh-simp,烈腿蝗
lokix,zh-trad,烈腿蝗
pawmi,jp-kana,パモ
pawmi,jp-kanji,パモ
pawmi,en,Pawmi
pawmi,fr,Pohm
pawmi,it,Pawmi
pawmi,de,Pamo
pawmi,es,Pawmi
pawmi,ko,빠모
pawmi,zh-simp,布拨
pawmi,zh-trad,布撥
pawmo,jp-kana,パモット
pawmo,jp-kanji,パモット
pawmo,en,Pawmo
pawmo,fr,Pohmotte
pawmo,it,Pawmo
pawmo,de,Pamamo
pawmo,es,Pawmo
pawmo,ko,빠모트
pawmo,zh-simp,布土拨
pawmo,zh-trad,布土撥
pawmot,jp-kana,パーモット
pawmot,jp-kanji,パーモット
pawmot,en,Pawmot
pawmot,fr,Pohmarmotte
pawmot,it,Pawmot
pawmot,de,Pamomamo
pawmot,es,Pawmot
pawmot,ko,빠르모트
pawmot,zh-simp,巴布土拨
pawmot,zh-trad,巴布土撥
tandemaus,jp-kana,ワッカネズミ
tandemaus,jp-kanji,ワッカネズミ
tandemaus,en,Tandemaus
tandemaus,fr,Compagnol
tandemaus,it,Tandemaus
tandemaus,de,Zwieps
tandemaus,es,Tandemaus
tandemaus,ko,두리쥐
tandemaus,zh-simp,一对鼠
tandemaus,zh-trad,一對鼠
maushold,jp-kana,イッカネズミ
maushold,jp-kanji,イッカネズミ
maushold,en,Maushold
maushold,fr,Famignol
maushold,it,Maushold
maushold,de,Famieps
maushold,es,Maushold
maushold,ko,파밀리쥐
maushold,zh-simp,一家鼠
maushold,zh-trad,一家鼠
fidough,jp-kana,パピモッチ
fidough,jp-kanji,パピモッチ
fidough,en,Fidough
fidough,fr,Pâtachiot
fidough,it,Fidough
fidough,de,Hefel
fidough,es,Fidough
fidough,ko,쫀도기
fidough,zh-simp,狗仔包
fidough,zh-trad,狗仔包
dachsbun,jp-kana,バウッツェル
dachsbun,jp-kanji,バウッツェル
dachsbun,en,Dachsbun
dachsbun,fr,Briochien
dachsbun,it,Dachsbun
dachsbun,de,Backel
dachsbun,es,Dachsbun
dachsbun,ko,바우첼
dachsbun,zh-simp,麻花犬
dachsbun,zh-trad,麻花犬
smoliv,jp-kana,ミニーブ
smoliv,jp-kanji,ミニーブ
smoliv,en,Smoliv
smoliv,fr,Olivini
smoliv,it,Smoliv
smoliv,de,Olini
smoliv,es,Smoliv
smoliv,ko,미니브
smoliv,zh-simp,迷你芙
smoliv,zh-trad,迷你芙
dolliv,jp-kana,オリーニョ
dolliv,jp-kanji,オリーニョ
dolliv,en,Dolliv
dolliv,fr,Olivado
dolliv,it,Dolliv
dolliv,de,Olivinio
dolliv,es,Dolliv
dolliv,ko,올리뇨
dolliv,zh-simp,奥利纽
dolliv,zh-trad,奧利紐
arboliva,jp-kana,オリーヴァ
arboliva,jp-kanji,オリーヴァ
arboliva,en,Arboliva
arboliva,fr,Arboliva
arboliva,it,Arboliva
arboliva,de,Olithena
arboliva,es,Arboliva
arboliva,ko,올리르바
arboliva,zh-simp,奥利瓦
arboliva,zh-trad,奧利瓦
squawkabilly,jp-kana,イキリンコ
squawkabilly,jp-kanji,イキリンコ
squawkabilly,en,Squawkabilly
squawkabilly,fr,Tapatoès
squawkabilly,it,Squawkabilly
squawkabilly,de,Krawalloro
squawkabilly,es,Squawkabilly
squawkabilly,ko,시비꼬
squawkabilly,zh-simp,怒鹦哥
squawkabilly,zh-trad,怒鸚哥
nacli,jp-kana,コジオ
nacli,jp-kanji,コジオ
nacli,en,Nacli
nacli,fr,Selutin
nacli,it,Nacli
nacli,de,Geosali
nacli,es,Nacli
nacli,ko,베베솔트
nacli,zh-simp,盐石宝
nacli,zh-trad,鹽石寶
naclstack,jp-kana,ジオヅム
naclstack,jp-kanji,ジオヅム
naclstack,en,Naclstack
naclstack,fr,Amassel
naclstack,it,Naclstack
naclstack,de,Sedisal
naclstack,es,Naclstack
naclstack,ko,스태솔트
naclstack,zh-simp,盐石垒
naclstack,zh-trad,鹽石壘
garganacl,jp-kana,キョジオーン
garganacl,jp-kanji,キョジオーン
garganacl,en,Garganacl
garganacl,fr,Gigansel
garganacl,it,Garganacl
garganacl,de,Saltigant
garganacl,es,Garganacl
garganacl,ko,콜로솔트
garganacl,zh-simp,盐石巨灵
garganacl,zh-trad,鹽石巨靈
charcadet,jp-kana,カルボウ
charcadet,jp-kanji,カルボウ
charcadet,en,Charcadet
charcadet,fr,Charbambin
charcadet,it,Charcadet
charcadet,de,Knarbon
charcadet,es,Charcadet
charcadet,ko,카르본
charcadet,zh-simp,炭小侍
charcadet,zh-trad,炭小侍
armarouge,jp-kana,グレンアルマ
armarouge,jp-kanji,グレンアルマ
armarouge,en,Armarouge
armarouge,fr,Carmadura
armarouge,it,Armarouge
armarouge,de,Crimanzo
armarouge,es,Armarouge
armarouge,ko,카디나르마
armarouge,zh-simp,红莲铠骑
armarouge,zh-trad,紅蓮鎧騎
ceruledge,jp-kana,ソウブレイズ
ceruledge,jp-kanji,ソウブレイズ
ceruledge,en,Ceruledge
ceruledge,fr,Malvalame
ceruledge,it,Ceruledge
ceruledge,de,Azugladis
ceruledge,es,Ceruledge
ceruledge,ko,파라블레이즈
ceruledge,zh-simp,苍炎刃鬼
ceruledge,zh-trad,蒼炎刃鬼
tadbulb,jp-kana,ズピカ
tadbulb,jp-kanji,ズピカ
tadbulb,en,Tadbulb
tadbulb,fr,Têtampoule
tadbulb,it,Tadbulb
tadbulb,de,Blipp
tadbulb,es,Tadbulb
tadbulb,ko,빈나두
tadbulb,zh-simp,光蚪仔
tadbulb,zh-trad,光蚪仔
bellibolt,jp-kana,ハラバリー
bellibolt,jp-kanji,ハラバリー
bellibolt,en,Bellibolt
bellibolt,fr,Ampibidou
bellibolt,it,Bellibolt
bellibolt,de,Wampitz
bellibolt,es,Bellibolt
bellibolt,ko,찌리배리
bellibolt,zh-simp,电肚蛙
bellibolt,zh-trad,電肚蛙
wattrel,jp-kana,カイデン
wattrel,jp-kanji,カイデン
wattrel,en,Wattrel
wattrel,fr,Zapétrel
wattrel,it,Wattrel
wattrel,de,Voltrel
wattrel,es,Wattrel
wattrel,ko,찌리비
wattrel,zh-simp,电海燕
wattrel,zh-trad,電海燕
kilowattrel,jp-kana,タイカイデン
kilowattrel,jp-kanji,タイカイデン
kilowattrel,en,Kilowattrel
kilowattrel,fr,Fulgulairo
kilowattrel,it,Kilowattrel
kilowattrel,de,Voltrean
kilowattrel,es,Kilowattrel
kilowattrel,ko,찌리비크
kilowattrel,zh-simp,大电海燕
kilowattrel,zh-trad,大電海燕
maschiff,jp-kana,オラチフ
maschiff,jp-kanji,オラチフ
maschiff,en,Maschiff
maschiff,fr,Grondogue
maschiff,it,Maschiff
maschiff,de,Mobtiff
maschiff,es,Maschiff
maschiff,ko,오라티프
maschiff,zh-simp,偶叫獒
maschiff,zh-trad,偶叫獒
mabosstiff,jp-kana,マフィティフ
mabosstiff,jp-kanji,マフィティフ
mabosstiff,en,Mabosstiff
mabosstiff,fr,Dogrino
mabosstiff,it,Mabosstiff
mabosstiff,de,Mastifioso
mabosstiff,es,Mabosstiff
mabosstiff,ko,마피티프
mabosstiff,zh-simp,獒教父
mabosstiff,zh-trad,獒教父
shroodle,jp-kana,シルシュルー
shroodle,jp-kanji,シルシュルー
shroodle,en,Shroodle
shroodle,fr,Gribouraigne
shroodle,it,Shroodle
shroodle,de,Sproxi
shroodle,es,Shroodle
shroodle,ko,땃쭈르
