move_identifier,language,name
surging-strikes,de,Trefferschwall
surging-strikes,es,Azote Torrencial
surging-strikes,ko,수류연타
surging-strikes,zh-simp,水流连打
surging-strikes,zh-trad,水流連打
swagger,jp-kana,いばる
swagger,jp-kanji,いばる
swagger,en,Swagger
swagger,fr,Vantardise
swagger,it,Bullo
swagger,de,Angeberei
swagger,es,Contoneo
swagger,ko,뽐내기
swagger,zh-simp,虚张声势
swagger,zh-trad,虛張聲勢
swallow,jp-kana,のみこむ
swallow,jp-kanji,のみこむ
swallow,en,Swallow
swallow,fr,Avale
swallow,it,Introenergia
swallow,de,Verzehrer
swallow,es,Tragar
swallow,ko,꿀꺽
swallow,zh-simp,吞下
swallow,zh-trad,吞下
sweet-kiss,jp-kana,てんしのキッス
sweet-kiss,jp-kanji,てんしのキッス
sweet-kiss,en,Sweet Kiss
sweet-kiss,fr,Doux Baiser
sweet-kiss,it,Dolcebacio
sweet-kiss,de,Bitterkuss
sweet-kiss,es,Beso Dulce
sweet-kiss,ko,천사의키스
sweet-kiss,zh-simp,天使之吻
sweet-kiss,zh-trad,天使之吻
sweet-scent,jp-kana,あまいかおり
sweet-scent,jp-kanji,あまいかおり
sweet-scent,en,Sweet Scent
sweet-scent,fr,Doux Parfum
sweet-scent,it,Profumino
sweet-scent,de,Lockduft
sweet-scent,es,Dulce Aroma
sweet-scent,ko,달콤한향기
sweet-scent,zh-simp,甜甜香气
sweet-scent,zh-trad,甜甜香氣
swift,jp-kana,スピードスター
swift,jp-kanji,スピードスター
swift,en,Swift
swift,fr,Météores
swift,it,Comete
swift,de,Sternschauer
swift,es,Meteoros
swift,ko,스피드스타
swift,zh-simp,高速星星
swift,zh-trad,高速星星
switcheroo,jp-kana,すりかえ
switcheroo,jp-kanji,すりかえ
switcheroo,en,Switcheroo
switcheroo,fr,Passe-Passe
switcheroo,it,Rapidscambio
switcheroo,de,Wechseldich
switcheroo,es,Trapicheo
switcheroo,ko,바꿔치기
switcheroo,zh-simp,掉包
switcheroo,zh-trad,掉包
swords-dance,jp-kana,つるぎのまい
swords-dance,jp-kanji,つるぎのまい
swords-dance,en,Swords Dance
swords-dance,fr,Danse Lames
swords-dance,it,Danzaspada
swords-dance,de,Schwerttanz
swords-dance,es,Danza Espada
swords-dance,ko,칼춤
swords-dance,zh-simp,剑舞
swords-dance,zh-trad,劍舞
synchronoise,jp-kana,シンクロノイズ
synchronoise,jp-kanji,シンクロノイズ
synchronoise,en,Synchronoise
synchronoise,fr,Synchropeine
synchronoise,it,Sincrumore
synchronoise,de,Synchrolärm
synchronoise,es,Sincrorruido
synchronoise,ko,싱크로노이즈
synchronoise,zh-simp,同步干扰
synchronoise,zh-trad,同步干擾
synthesis,jp-kana,こうごうせい
synthesis,jp-kanji,こうごうせい
synthesis,en,Synthesis
synthesis,fr,Synthèse
synthesis,it,Sintesi
synthesis,de,Synthese
synthesis,es,Síntesis
synthesis,ko,광합성
synthesis,zh-simp,光合作用
synthesis,zh-trad,光合作用
syrup-bomb,jp-kana,みずあめボム
syrup-bomb,jp-kanji,みずあめボム
syrup-bomb,en,Syrup Bomb
syrup-bomb,fr,Bombe au Sirop
syrup-bomb,it,Bomba Sciroppata
syrup-bomb,de,Sirupbombe
syrup-bomb,es,Bomba Caramelo
syrup-bomb,ko,시럽봄
syrup-bomb,zh-simp,糖浆炸弹
syrup-bomb,zh-trad,糖漿炸彈
tachyon-cutter,jp-kana,タキオンカッター
tachyon-cutter,jp-kanji,タキオンカッター
tachyon-cutter,en,Tachyon Cutter
tachyon-cutter,fr,Lame Tachyonique
tachyon-cutter,it,Tachiontaglio
tachyon-cutter,de,Tachyon-Schnitt
tachyon-cutter,es,Tajo Taquión
tachyon-cutter,ko,타키온커터
tachyon-cutter,zh-simp,迅子利刃
tachyon-cutter,zh-trad,迅子利刃
tackle,jp-kana,たいあたり
tackle,jp-kanji,たいあたり
tackle,en,Tackle
tackle,fr,Charge
tackle,it,Azione
tackle,de,Tackle
tackle,es,Placaje
tackle,ko,몸통박치기
tackle,zh-simp,撞击
tackle,zh-trad,撞擊
tail-glow,jp-kana,ほたるび
tail-glow,jp-kanji,ほたるび
tail-glow,en,Tail Glow
tail-glow,fr,Lumi-Queue
tail-glow,it,Codadiluce
tail-glow,de,Schweifglanz
tail-glow,es,Luminicola
tail-glow,ko,반딧불
tail-glow,zh-simp,萤火
tail-glow,zh-trad,螢火
tail-slap,jp-kana,スイープビンタ
tail-slap,jp-kanji,スイープビンタ
tail-slap,en,Tail Slap
tail-slap,fr,Plumo-Queue
tail-slap,it,Spazzasberla
tail-slap,de,Kehrschelle
tail-slap,es,Plumerazo
tail-slap,ko,스위프뺨치기
tail-slap,zh-simp,扫尾拍打
tail-slap,zh-trad,掃尾拍打
tail-whip,jp-kana,しっぽをふる
tail-whip,jp-kanji,しっぽをふる
tail-whip,en,Tail Whip
tail-whip,fr,Mimi-Queue
tail-whip,it,Colpocoda
tail-whip,de,Rutenschlag
tail-whip,es,Látigo
tail-whip,ko,꼬리흔들기
tail-whip,zh-simp,摇尾巴
tail-whip,zh-trad,搖尾巴
tailwind,jp-kana,おいかぜ
tailwind,jp-kanji,おいかぜ
tailwind,en,Tailwind
tailwind,fr,Vent Arrière
tailwind,it,Ventoincoda
tailwind,de,Rückenwind
tailwind,es,Viento Afín
tailwind,ko,순풍
tailwind,zh-simp,顺风
tailwind,zh-trad,順風
take-down,jp-kana,とっしん
take-down,jp-kanji,とっしん
take-down,en,Take Down
take-down,fr,Bélier
take-down,it,Riduttore
take-down,de,Bodycheck
take-down,es,Derribo
take-down,ko,돌진
take-down,zh-simp,猛撞
take-down,zh-trad,猛撞
take-heart,jp-kana,ブレイブチャージ
take-heart,jp-kanji,ブレイブチャージ
take-heart,en,Take Heart
take-heart,fr,Extravaillance
take-heart,it,Baldimpulso
take-heart,de,Mutschub
take-heart,es,Bálsamo Osado
take-heart,ko,브레이브차지
take-heart,zh-simp,勇气填充
take-heart,zh-trad,勇氣填充
tar-shot,jp-kana,タールショット
tar-shot,jp-kanji,タールショット
tar-shot,en,Tar Shot
tar-shot,fr,Goudronnage
tar-shot,it,Colpocatrame
tar-shot,de,Teerschuss
tar-shot,es,Alquitranazo
tar-shot,ko,타르샷
tar-shot,zh-simp,沥青射击
tar-shot,zh-trad,瀝青射擊
taunt,jp-kana,ちょうはつ
taunt,jp-kanji,ちょうはつ
taunt,en,Taunt
taunt,fr,Provoc
taunt,it,Provocazione
taunt,de,Verhöhner
taunt,es,Mofa
taunt,ko,도발
taunt,zh-simp,挑衅
taunt,zh-trad,挑釁
tearful-look,jp-kana,なみだめ
tearful-look,jp-kanji,なみだめ
tearful-look,en,Tearful Look
tearful-look,fr,Larme à l’Œil
tearful-look,it,Occhionilucidi
tearful-look,de,Tränendrüse
tearful-look,es,Ojos Llorosos
tearful-look,ko,눈물그렁그렁
tearful-look,zh-simp,泪眼汪汪
tearful-look,zh-trad,淚眼汪汪
teatime,jp-kana,おちゃかい
teatime,jp-kanji,おちゃかい
teatime,en,Teatime
teatime,fr,Thérémonie
teatime,it,Ora del Tè
teatime,de,Teatime
teatime,es,Hora del Té
teatime,ko,다과회
teatime,zh-simp,茶会
teatime,zh-trad,茶會
techno-blast,jp-kana,テクノバスター
techno-blast,jp-kanji,テクノバスター
techno-blast,en,Techno Blast
techno-blast,fr,Techno-Buster
techno-blast,it,Tecnobotto
techno-blast,de,Techblaster
techno-blast,es,Tecno Shock
techno-blast,ko,테크노버스터
techno-blast,zh-simp,高科技光炮
techno-blast,zh-trad,高科技光炮
tectonic-rage--physical,jp-kana,ライジングランドオーバー
tectonic-rage--physical,jp-kanji,ライジングランドオーバー
tectonic-rage--physical,en,Tectonic Rage
tectonic-rage--physical,fr,Éruption Géo-Sismique
tectonic-rage--physical,it,Furore della Terra
tectonic-rage--physical,de,Seismische Eruption
tectonic-rage--physical,es,Barrena Telúrica
tectonic-rage--physical,ko,라이징랜드오버
tectonic-rage--physical,zh-simp,地隆啸天大终结
tectonic-rage--physical,zh-trad,地隆嘯天大終結
tectonic-rage--special,jp-kana,ライジングランドオーバー
tectonic-rage--special,jp-kanji,ライジングランドオーバー
tectonic-rage--special,en,Tectonic Rage
tectonic-rage--special,fr,Éruption Géo-Sismique
tectonic-rage--special,it,Furore della Terra
tectonic-rage--special,de,Seismische Eruption
tectonic-rage--special,es,Barrena Telúrica
tectonic-rage--special,ko,라이징랜드오버
tectonic-rage--special,zh-simp,地隆啸天大终结
tectonic-rage--special,zh-trad,地隆嘯天大終結
teeter-dance,jp-kana,フラフラダンス
teeter-dance,jp-kanji,フラフラダンス
teeter-dance,en,Teeter Dance
teeter-dance,fr,Danse Folle
teeter-dance,it,Strampadanza
teeter-dance,de,Taumeltanz
teeter-dance,es,Danza Caos
teeter-dance,ko,흔들흔들댄스
teeter-dance,zh-simp,摇晃舞
teeter-dance,zh-trad,搖晃舞
telekinesis,jp-kana,テレキネシス
telekinesis,jp-kanji,テレキネシス
telekinesis,en,Telekinesis
telekinesis,fr,Lévikinésie
telekinesis,it,Telecinesi
telekinesis,de,Telekinese
telekinesis,es,Telequinesis
telekinesis,ko,텔레키네시스
telekinesis,zh-simp,意念移物
telekinesis,zh-trad,意念移物
teleport,jp-kana,テレポート
teleport,jp-kanji,テレポート
teleport,en,Teleport
teleport,fr,Téléport
teleport,it,Teletrasporto
teleport,de,Teleport
teleport,es,Teletransporte
teleport,ko,순간이동
teleport,zh-simp,瞬间移动
teleport,zh-trad,瞬間移動
temper-flare,jp-kana,やけっぱち
temper-flare,jp-kanji,やけっぱち
temper-flare,en,Temper Flare
temper-flare,fr,Indignition
temper-flare,it,Rabbia Bruciante
temper-flare,de,Frustflamme
temper-flare,es,Cólera Ardiente
temper-flare,ko,열불내기
temper-flare,zh-simp,豁出去
temper-flare,zh-trad,豁出去
tera-blast,jp-kana,テラバースト
tera-blast,jp-kanji,テラバースト
tera-blast,en,Tera Blast
tera-blast,fr,Téra Explosion
tera-blast,it,Terascoppio
tera-blast,de,Tera-Ausbruch
tera-blast,es,Teraexplosión
tera-blast,ko,테라버스트
tera-blast,zh-simp,太晶爆发
tera-blast,zh-trad,太晶爆發
tera-starstorm,jp-kana,テラクラスター
tera-starstorm,jp-kanji,テラクラスター
tera-starstorm,en,Tera Starstorm
tera-starstorm,fr,Pluie Térastrale
tera-starstorm,it,Teracluster
tera-starstorm,de,Tera-Sternhagel
tera-starstorm,es,Teraclúster
tera-starstorm,ko,테라클러스터
tera-starstorm,zh-simp,晶光星群
tera-starstorm,zh-trad,晶光星群
terrain-pulse,jp-kana,だいちのはどう
terrain-pulse,jp-kanji,だいちのはどう
terrain-pulse,en,Terrain Pulse
terrain-pulse,fr,Champlification
terrain-pulse,it,Campopulsar
terrain-pulse,de,Feldimpuls
terrain-pulse,es,Pulso de Campo
terrain-pulse,ko,대지의파동
terrain-pulse,zh-simp,大地波动
terrain-pulse,zh-trad,大地波動
thief,jp-kana,どろぼう
thief,jp-kanji,どろぼう
thief,en,Thief
thief,fr,Larcin
thief,it,Furto
thief,de,Raub
thief,es,Ladrón
thief,ko,도둑질
thief,zh-simp,小偷
thief,zh-trad,小偷
thousand-arrows,jp-kana,サウザンアロー
thousand-arrows,jp-kanji,サウザンアロー
thousand-arrows,en,Thousand Arrows
thousand-arrows,fr,Myria-Flèches
thousand-arrows,it,Mille Frecce
thousand-arrows,de,Tausend Pfeile
thousand-arrows,es,Mil Flechas
thousand-arrows,ko,사우전드애로
thousand-arrows,zh-simp,千箭齐发
thousand-arrows,zh-trad,千箭齊發
thousand-waves,jp-kana,サウザンウェーブ
thousand-waves,jp-kanji,サウザンウェーブ
thousand-waves,en,Thousand Waves
thousand-waves,fr,Myria-Vagues
thousand-waves,it,Mille Onde
thousand-waves,de,Tausend Wellen
thousand-waves,es,Mil Temblores
thousand-waves,ko,사우전드웨이브
thousand-waves,zh-simp,千波激荡
thousand-waves,zh-trad,千波激盪
thrash,jp-kana,あばれる
thrash,jp-kanji,あばれる
thrash,en,Thrash
thrash,fr,Mania
thrash,it,Colpo
thrash,de,Fuchtler
thrash,es,Saña
thrash,ko,난동부리기
thrash,zh-simp,大闹一番
thrash,zh-trad,大鬧一番
throat-chop,jp-kana,じごくづき
throat-chop,jp-kanji,じごくづき
throat-chop,en,Throat Chop
throat-chop,fr,Exécu-Son
throat-chop,it,Colpo Infernale
throat-chop,de,Neck Strike
throat-chop,es,Golpe Mordaza
throat-chop,ko,지옥찌르기
throat-chop,zh-simp,深渊突刺
throat-chop,zh-trad,地獄突刺
thunder,jp-kana,かみなり
thunder,jp-kanji,かみなり
thunder,en,Thunder
thunder,fr,Fatal-Foudre
thunder,it,Tuono
thunder,de,Donner
thunder,es,Trueno
thunder,ko,번개
thunder,zh-simp,打雷
thunder,zh-trad,打雷
thunder-cage,jp-kana,サンダープリズン
thunder-cage,jp-kanji,サンダープリズン
thunder-cage,en,Thunder Cage
thunder-cage,fr,Voltageôle
thunder-cage,it,Elettrogabbia
thunder-cage,de,Blitzgefängnis
thunder-cage,es,Electrojaula
thunder-cage,ko,썬더프리즌
thunder-cage,zh-simp,雷电囚笼
thunder-cage,zh-trad,雷電囚籠
thunder-fang,jp-kana,かみなりのキバ
thunder-fang,jp-kanji,かみなりのキバ
thunder-fang,en,Thunder Fang
thunder-fang,fr,Crocs Éclair
thunder-fang,it,Fulmindenti
thunder-fang,de,Donnerzahn
thunder-fang,es,Colmillo Rayo
thunder-fang,ko,번개엄니
thunder-fang,zh-simp,雷电牙
thunder-fang,zh-trad,雷電牙
thunder-punch,jp-kana,かみなりパンチ
thunder-punch,jp-kanji,かみなりパンチ
thunder-punch,en,Thunder Punch
thunder-punch,fr,Poing Éclair
thunder-punch,it,Tuonopugno
thunder-punch,de,Donnerschlag
thunder-punch,es,Puño Trueno
thunder-punch,ko,번개펀치
thunder-punch,zh-simp,雷电拳
thunder-punch,zh-trad,雷電拳
thunder-shock,jp-kana,でんきショック
thunder-shock,jp-kanji,でんきショック
thunder-shock,en,Thunder Shock
thunder-shock,fr,Éclair
thunder-shock,it,Tuonoshock
thunder-shock,de,Donnerschock
thunder-shock,es,Impactrueno
thunder-shock,ko,전기쇼크
thunder-shock,zh-simp,电击
thunder-shock,zh-trad,電擊
thunder-wave,jp-kana,でんじは
thunder-wave,jp-kanji,でんじは
thunder-wave,en,Thunder Wave
thunder-wave,fr,Cage Éclair
thunder-wave,it,Tuononda
thunder-wave,de,Donnerwelle
thunder-wave,es,Onda Trueno
thunder-wave,ko,전기자석파
thunder-wave,zh-simp,电磁波
thunder-wave,zh-trad,電磁波
thunderbolt,jp-kana,１０まんボルト
thunderbolt,jp-kanji,１０まんボルト
thunderbolt,en,Thunderbolt
thunderbolt,fr,Tonnerre
thunderbolt,it,Fulmine
thunderbolt,de,Donnerblitz
thunderbolt,es,Rayo
thunderbolt,ko,10만볼트
thunderbolt,zh-simp,十万伏特
thunderbolt,zh-trad,十萬伏特
thunderclap,jp-kana,じんらい
thunderclap,jp-kanji,じんらい
thunderclap,en,Thunderclap
thunderclap,fr,Vif Éclair
thunderclap,it,Saetta
thunderclap,de,Sturmblitz
thunderclap,es,Relámpago Súbito
thunderclap,ko,질풍신뢰
thunderclap,zh-simp,迅雷
thunderclap,zh-trad,迅雷
thunderous-kick,jp-kana,らいめいげり
thunderous-kick,jp-kanji,らいめいげり
thunderous-kick,en,Thunderous Kick
thunderous-kick,fr,Coup Fulgurant
thunderous-kick,it,Calcio Tonante
thunderous-kick,de,Donnernder Tritt
thunderous-kick,es,Patada Relámpago
thunderous-kick,ko,천둥차기
thunderous-kick,zh-simp,雷鸣蹴击
thunderous-kick,zh-trad,雷鳴蹴擊
tickle,jp-kana,くすぐる
tickle,jp-kanji,くすぐる
tickle,en,Tickle
tickle,fr,Chatouille
tickle,it,Solletico
tickle,de,Spaßkanone
tickle,es,Cosquillas
tickle,ko,간지르기
tickle,zh-simp,挠痒
tickle,zh-trad,搔癢
tidy-up,jp-kana,おかたづけ
tidy-up,jp-kanji,おかたづけ
tidy-up,en,Tidy Up
tidy-up,fr,Grand Nettoyage
tidy-up,it,Pulizie
tidy-up,de,Aufräumen
tidy-up,es,Limpieza General
tidy-up,ko,정리정돈
tidy-up,zh-simp,大扫除
tidy-up,zh-trad,大掃除
topsy-turvy,jp-kana,ひっくりかえす
topsy-turvy,jp-kanji,ひっくりかえす
topsy-turvy,en,Topsy-Turvy
topsy-turvy,fr,Renversement
topsy-turvy,it,Sottosopra
topsy-turvy,de,Invertigo
topsy-turvy,es,Reversión
topsy-turvy,ko,뒤집어엎기
topsy-turvy,zh-simp,颠倒
topsy-turvy,zh-trad,顛倒
torch-song,jp-kana,フレアソング
torch-song,jp-kanji,フレアソング
torch-song,en,Torch Song
torch-song,fr,Chant Flamboyant
torch-song,it,Canzone Ardente
torch-song,de,Loderlied
torch-song,es,Canto Ardiente
torch-song,ko,플레어송
torch-song,zh-simp,闪焰高歌
torch-song,zh-trad,閃焰高歌
torment,jp-kana,いちゃもん
torment,jp-kanji,いちゃもん
torment,en,Torment
torment,fr,Tourmente
torment,it,Attaccalite
torment,de,Folterknecht
torment,es,Tormento
torment,ko,트집
torment,zh-simp,无理取闹
torment,zh-trad,無理取鬧
toxic,jp-kana,どくどく
toxic,jp-kanji,どくどく
toxic,en,Toxic
toxic,fr,Toxik
toxic,it,Tossina
toxic,de,Toxin
toxic,es,Tóxico
toxic,ko,맹독
toxic,zh-simp,剧毒
toxic,zh-trad,劇毒
toxic-spikes,jp-kana,どくびし
toxic-spikes,jp-kanji,どくびし
toxic-spikes,en,Toxic Spikes
toxic-spikes,fr,Pics Toxik
toxic-spikes,it,Fielepunte
toxic-spikes,de,Giftspitzen
toxic-spikes,es,Púas Tóxicas
toxic-spikes,ko,독압정
toxic-spikes,zh-simp,毒菱
toxic-spikes,zh-trad,毒菱
toxic-thread,jp-kana,どくのいと
toxic-thread,jp-kanji,どくのいと
toxic-thread,en,Toxic Thread
toxic-thread,fr,Fil Toxique
toxic-thread,it,Velenotela
toxic-thread,de,Giftfaden
toxic-thread,es,Hilo Venenoso
toxic-thread,ko,독실
toxic-thread,zh-simp,毒丝
toxic-thread,zh-trad,毒絲
trailblaze,jp-kana,くさわけ
trailblaze,jp-kanji,くさわけ
trailblaze,en,Trailblaze
trailblaze,fr,Désherbaffe
trailblaze,it,Apripista
trailblaze,de,Wegbereiter
trailblaze,es,Abrecaminos
trailblaze,ko,개척하기
trailblaze,zh-simp,起草
trailblaze,zh-trad,起草
transform,jp-kana,へんしん
transform,jp-kanji,へんしん
transform,en,Transform
transform,fr,Morphing
transform,it,Trasformazione
transform,de,Wandler
transform,es,Transformación
transform,ko,변신
transform,zh-simp,变身
transform,zh-trad,變身
tri-attack,jp-kana,トライアタック
tri-attack,jp-kanji,トライアタック
tri-attack,en,Tri Attack
tri-attack,fr,Triplattaque
tri-attack,it,Tripletta
tri-attack,de,Triplette
tri-attack,es,Triataque
tri-attack,ko,트라이어택
tri-attack,zh-simp,三重攻击
tri-attack,zh-trad,三重攻擊
trick,jp-kana,トリック
trick,jp-kanji,トリック
trick,en,Trick
trick,fr,Tour de Magie
trick,it,Raggiro
trick,de,Trickbetrug
trick,es,Truco
trick,ko,트릭
trick,zh-simp,戏法
trick,zh-trad,戲法
trick-or-treat,jp-kana,ハロウィン
trick-or-treat,jp-kanji,ハロウィン
trick-or-treat,en,Trick-or-Treat
trick-or-treat,fr,Halloween
trick-or-treat,it,Halloween
trick-or-treat,de,Halloween
trick-or-treat,es,Halloween
trick-or-treat,ko,핼러윈
trick-or-treat,zh-simp,万圣夜
trick-or-treat,zh-trad,萬聖夜
trick-room,jp-kana,トリックルーム
trick-room,jp-kanji,トリックルーム
trick-room,en,Trick Room
trick-room,fr,Distorsion
trick-room,it,Distortozona
trick-room,de,Bizarroraum
trick-room,es,Espacio Raro
trick-room,ko,트릭룸
trick-room,zh-simp,戏法空间
trick-room,zh-trad,戲法空間
triple-arrows,jp-kana,３ぼんのや
triple-arrows,jp-kanji,３ぼんのや
triple-arrows,en,Triple Arrows
triple-arrows,fr,Triple Flèche
triple-arrows,it,Triplodardo
triple-arrows,de,Drillingspfeile
triple-arrows,es,Triple Flecha
triple-arrows,ko,3연화살
triple-arrows,zh-simp,三连箭
triple-arrows,zh-trad,三連箭
triple-axel,jp-kana,トリプルアクセル
triple-axel,jp-kanji,トリプルアクセル
triple-axel,en,Triple Axel
triple-axel,fr,Triple Axel
triple-axel,it,Triplo Axel
triple-axel,de,Dreifach-Axel
triple-axel,es,Triple Axel
triple-axel,ko,트리플악셀
triple-axel,zh-simp,三旋击
triple-axel,zh-trad,三旋擊
triple-dive,jp-kana,トリプルダイブ
triple-dive,jp-kanji,トリプルダイブ
triple-dive,en,Triple Dive
triple-dive,fr,Triple Plongeon
triple-dive,it,Triplo Tuffo
triple-dive,de,Tauchtriade
triple-dive,es,Triple Inmersión
triple-dive,ko,트리플다이브
triple-dive,zh-simp,三连钻
triple-dive,zh-trad,三連鑽
triple-kick,jp-kana,トリプルキック
triple-kick,jp-kanji,トリプルキック
triple-kick,en,Triple Kick
triple-kick,fr,Triple Pied
triple-kick,it,Triplocalcio
triple-kick,de,Dreifachkick
triple-kick,es,Triple Patada
triple-kick,ko,트리플킥
triple-kick,zh-simp,三连踢
triple-kick,zh-trad,三連踢
trop-kick,jp-kana,トロピカルキック
trop-kick,jp-kanji,トロピカルキック
trop-kick,en,Trop Kick
trop-kick,fr,Botte Sucrette
trop-kick,it,Tropicalcio
trop-kick,de,Tropenkick
trop-kick,es,Patada Tropical
trop-kick,ko,트로피컬킥
trop-kick,zh-simp,热带踢
trop-kick,zh-trad,熱帶踢
trump-card,jp-kana,きりふだ
trump-card,jp-kanji,きりふだ
trump-card,en,Trump Card
trump-card,fr,Atout
trump-card,it,Asso
trump-card,de,Trumpfkarte
trump-card,es,As Oculto
